concept,feature,feature_raw,leuven_listed,flan_response,flan_true
Snake,exists in different types,exists_in_different_types,0,True,1
Snake,exists in pairs,exists_in_pairs,0,False,0
Snake,facilitates removal of wallpaper,facilitates_removal_of_wallpaper,0,False,0
Snake,featured in a brass band,featured_in_a_brass_band,0,False,0
Snake,featured in a Luc Steeno song,featured_in_a_Luc_Steeno_song,0,False,0
Snake,featured in an orchestra,featured_in_an_orchestra,0,False,0
Snake,featured in Cinderella,featured_in_Cinderella,0,False,0
Snake,featured in Tintin,featured_in_Tintin,0,False,0
Snake,feels rough,feels_rough,0,True,1
Snake,fires torpedos,fires_torpedos,0,False,0
Snake,flies,flies,0,False,0
Snake,flies high in the sky,flies_high_in_the_sky,0,False,0
Snake,flies in the sky,flies_in_the_sky,0,False,0
Snake,flies low,flies_low,0,False,0
Snake,floats,floats,0,False,0
Snake,for fancy occasions,for_fancy_occasions,0,False,0
Snake,for sale in a music shop,for_sale_in_a_music_shop,0,False,0
Snake,forces locks,forces_locks,0,False,0
Snake,found in a tool box,found_in_a_tool_box,0,False,0
Snake,gets warm,gets_warm,0,False,0
Snake,gives a businesslike impression,gives_a_businesslike_impression,0,False,0
Snake,gives a nasty sound,gives_a_nasty_sound,0,True,1
Snake,gives a recoil,gives_a_recoil,0,False,0
Snake,gives warmth,gives_warmth,0,False,0
Snake,goes down to great depth,goes_down_to_great_depth,0,False,0
Snake,goes fast,goes_fast,0,True,1
Snake,goes slow,goes_slow,0,False,0
Snake,hangs around the neck/shoulders,hangs_around_the_neck/shoulders,0,False,0
Snake,hangs from a rope,hangs_from_a_rope,0,False,0
Snake,Harley Davidson is a brand,Harley_Davidson_is_a_brand,0,False,0
Snake,has (trousers)legs,has_(trousers)legs,0,False,0
Snake,has 2 or 4 wheels,has_2_or_4_wheels,0,False,0
Snake,has 2 wheels,has_2_wheels,0,False,0
Snake,has 4 wheels,has_4_wheels,0,False,0
Snake,has 4x4 drive,has_4x4_drive,0,False,0
Snake,has a bag,has_a_bag,0,False,0
Snake,has a bag of air,has_a_bag_of_air,0,False,0
Snake,has a barrel,has_a_barrel,0,False,0
Snake,has a basket,has_a_basket,0,False,0
Snake,has a bed,has_a_bed,0,False,0
Snake,has a bell,has_a_bell,0,False,0
Snake,has a blade,has_a_blade,0,False,0
Snake,has a brake,has_a_brake,0,False,0
Snake,has a brake in the back,has_a_brake_in_the_back,0,False,0
Snake,has a buckle,has_a_buckle,0,False,0
Snake,has a burner,has_a_burner,0,False,0
Snake,has a button,has_a_button,0,False,0
Snake,has a cabin,has_a_cabin,0,False,0
Snake,has a cap,has_a_cap,0,False,0
Snake,has a cap.1,has_a_cap.1,0,False,0
Snake,has a clear sound,has_a_clear_sound,0,False,0
Snake,has a clock,has_a_clock,0,False,0
Snake,has a collar,has_a_collar,0,False,0
Snake,has a complex shape,has_a_complex_shape,0,True,1
Snake,has a conductor,has_a_conductor,0,False,0
Snake,has a cooker hood,has_a_cooker_hood,0,False,0
Snake,has a cross or flat shape,has_a_cross_or_flat_shape,0,False,0
Snake,has a dark color,has_a_dark_color,0,True,1
Snake,has a dead corner,has_a_dead_corner,0,False,0
Snake,has a deep sound,has_a_deep_sound,0,True,1
Snake,has a driver,has_a_driver,0,False,0
Snake,has a dull sound,has_a_dull_sound,0,False,0
Snake,has a filter,has_a_filter,0,False,0
Snake,has a freezing compartment,has_a_freezing_compartment,0,False,0
Snake,has a fuse/taper,has_a_fuse/taper,0,False,0
Snake,has a griddle,has_a_griddle,0,False,0
Snake,has a grillfunction,has_a_grillfunction,0,False,0
Snake,has a grip,has_a_grip,0,True,1
Snake,has a grip made of plastic,has_a_grip_made_of_plastic,0,False,0
Snake,has a grip made of wood,has_a_grip_made_of_wood,0,False,0
Snake,has a handle,has_a_handle,0,False,0
Snake,has a heavy engine,has_a_heavy_engine,0,False,0
Snake,has a helm,has_a_helm,0,False,0
Snake,has a hole,has_a_hole,0,False,0
Snake,has a hose,has_a_hose,0,False,0
Snake,has a keyboard,has_a_keyboard,0,False,0
Snake,has a khaki colour,has_a_khaki_colour,0,False,0
Snake,has a kitchen,has_a_kitchen,0,False,0
Snake,has a label,has_a_label,0,False,0
Snake,has a lid,has_a_lid,0,False,0
Snake,has a lid.1,has_a_lid.1,0,False,0
Snake,has a little air bubble,has_a_little_air_bubble,0,False,0
Snake,has a little door,has_a_little_door,0,False,0
Snake,has a little lamp,has_a_little_lamp,0,False,0
Snake,has a loading space,has_a_loading_space,0,False,0
Snake,has a looking window,has_a_looking_window,0,False,0
Snake,has a matching bonnet,has_a_matching_bonnet,0,False,0
Snake,has a metal blade,has_a_metal_blade,0,False,0
Snake,has a metal head,has_a_metal_head,0,False,0
Snake,has a metallic color,has_a_metallic_color,0,False,0
Snake,has a motor,has_a_motor,0,False,0
Snake,has a mouthpiece,has_a_mouthpiece,0,True,1
Snake,has a neck,has_a_neck,0,True,1
Snake,has a negative connotation,has_a_negative_connotation,0,True,1
Snake,has a nozzle,has_a_nozzle,0,False,0
Snake,has a periscope,has_a_periscope,0,False,0
Snake,has a pin,has_a_pin,0,False,0
Snake,has a place to sleep,has_a_place_to_sleep,0,False,0
Snake,has a plain color,has_a_plain_color,0,False,0
Snake,has a plug,has_a_plug,0,False,0
Snake,has a point,has_a_point,0,False,0
Snake,has a problem of scale,has_a_problem_of_scale,0,False,0
Snake,has a propellor,has_a_propellor,0,False,0
Snake,has a roof or no roof,has_a_roof_or_no_roof,0,False,0
Snake,has a saddle,has_a_saddle,0,False,0
Snake,has a sail,has_a_sail,0,False,0
Snake,has a sharp edge,has_a_sharp_edge,0,False,0
Snake,has a sharp point,has_a_sharp_point,0,False,0
Snake,has a shrill sound,has_a_shrill_sound,0,False,0
Snake,has a skin,has_a_skin,0,True,1
Snake,has a sliding door,has_a_sliding_door,0,False,0
Snake,has a smoking and non-smoking space,has_a_smoking_and_non-smoking_space,0,False,0
Snake,has a soft sound,has_a_soft_sound,0,False,0
Snake,has a sound bell,has_a_sound_bell,0,False,0
Snake,has a sound box,has_a_sound_box_,0,False,0
Snake,has a spare wheel in the back,has_a_spare_wheel_in_the_back,0,False,0
Snake,has a speed restriction,has_a_speed_restriction,0,False,0
Snake,has a spike at its base,has_a_spike_at_its_base,0,False,0
Snake,has a steering wheel,has_a_steering_wheel,0,False,0
Snake,has a stick,has_a_stick,0,False,0
Snake,has a straw,has_a_straw,0,False,0
Snake,has a striking color,has_a_striking_color,0,False,0
Snake,has a tachometer,has_a_tachometer,0,False,0
Snake,has a 'TAXI' plate on car,has_a_'TAXI'_plate_on_car,0,False,0
Snake,has a temperature switch,has_a_temperature_switch,0,False,0
Snake,has a timer,has_a_timer,0,False,0
Snake,has a trailer,has_a_trailer,0,False,0
Snake,has a trigger,has_a_trigger,0,False,0
Snake,has a turning button,has_a_turning_button,0,False,0
Snake,has a turtleneck,has_a_turtleneck,0,False,0
Snake,has a V-neck,has_a_V-neck,0,False,0
Snake,has a warm sound,has_a_warm_sound,0,False,0
Snake,has a wicker basket,has_a_wicker_basket,0,False,0
Snake,has a wire,has_a_wire,0,False,0
Snake,has a wire.1,has_a_wire.1,0,False,0
Snake,has a wooden handle,has_a_wooden_handle,0,False,0
Snake,has a Y-shape,has_a_Y-shape,0,False,0
Snake,has a zipper,has_a_zipper,0,False,0
Snake,has an anchor,has_an_anchor,0,False,0
Snake,has an elastic rubber,has_an_elastic_rubber,0,False,0
Snake,has an indicator,has_an_indicator,0,False,0
Snake,has an on/off switch,has_an_on/off_switch,0,False,0
Snake,has an oven most of the time,has_an_oven_most_of_the_time,0,False,0
Snake,has at least 4 wheels,has_at_least_4_wheels,0,False,0
Snake,has automatic doors,has_automatic_doors,0,False,0
Snake,has bags,has_bags,0,False,0
Snake,has baking trays,has_baking_trays,0,False,0
Snake,has been existing for a long time,has_been_existing_for_a_long_time,0,True,1
Snake,has Belgian inventor,has_Belgian_inventor,0,False,0
Snake,has big tires,has_big_tires,0,False,0
Snake,has big wheeles,has_big_wheeles,0,False,0
Snake,has black and white keys,has_black_and_white_keys,0,True,1
Snake,has black keys,has_black_keys,0,False,0
Snake,has bright colors,has_bright_colors,0,False,0
Snake,has buttons,has_buttons,0,False,0
Snake,has buttons.1,has_buttons.1,0,False,0
Snake,has canonballs,has_canonballs,0,False,0
Snake,has caterpillar treads,has_caterpillar_treads,0,False,0
Snake,has different additional parts,has_different_additional_parts,0,True,1
Snake,has different bits (drilling),has_different_bits_(drilling),0,False,0
Snake,has different compartments,has_different_compartments,0,True,1
Snake,has different lengths,has_different_lengths,0,True,1
Snake,has different patterns,has_different_patterns,0,True,1
Snake,has different patterns.1,has_different_patterns.1,0,True,1
Snake,has different positions,has_different_positions,0,False,0
Snake,has doors,has_doors,0,False,0
Snake,has drums,has_drums,0,False,0
Snake,has electrical wiring on the top,has_electrical_wiring_on_the_top,0,False,0
Snake,has first and second class,has_first_and_second_class,0,False,0
Snake,has floral design,has_floral_design,0,False,0
Snake,has gears,has_gears,0,False,0
Snake,has gone through a technological revolution,has_gone_through_a_technological_revolution,0,False,0
Snake,has great power,has_great_power,0,False,0
Snake,has hairs,has_hairs,0,False,0
Snake,has holes,has_holes,0,False,0
Snake,has iron on the bottom,has_iron_on_the_bottom,0,False,0
Snake,has knifes,has_knifes,0,False,0
Snake,has laces,has_laces,0,False,0
Snake,has lights,has_lights,0,False,0
Snake,has little bells all round,has_little_bells_all_round,0,False,0
Snake,has long (trousers)legs,has_long_(trousers)legs,0,False,0
Snake,has long sleeves,has_long_sleeves,0,False,0
Snake,has many buttons,has_many_buttons,0,False,0
Snake,has matching briefs,has_matching_briefs,0,False,0
Snake,has matching gloves,has_matching_gloves,0,False,0
Snake,has nice figures on it,has_nice_figures_on_it,0,False,0
Snake,has no engine,has_no_engine,0,True,1
Snake,has no roof,has_no_roof,0,True,1
Snake,has no smell,has_no_smell,0,False,0
Snake,has no taste,has_no_taste,0,False,0
Snake,has non-stick coating,has_non-stick_coating,0,False,0
Snake,has pants as component,has_pants_as_component,0,False,0
Snake,has patterns,has_patterns,0,True,1
Snake,has pedals,has_pedals,0,False,0
Snake,has poles to hold on to,has_poles_to_hold_on_to,0,False,0
Snake,has priority (right of way) in traffic,has_priority_(right_of_way)_in_traffic,0,False,0
Snake,has ribbons,has_ribbons,0,False,0
Snake,has ribbons.1,has_ribbons.1,0,False,0
Snake,has sandbags,has_sandbags,0,False,0
Snake,has seats,has_seats,0,False,0
Snake,has short (trousers)legs,has_short_(trousers)legs,0,False,0
Snake,has short sleeves,has_short_sleeves,0,False,0
Snake,has sleeves,has_sleeves,0,False,0
Snake,has small wheels,has_small_wheels,0,False,0
Snake,has small windows,has_small_windows,0,False,0
Snake,has smell of gasoline,has_smell_of_gasoline,0,False,0
Snake,has snares,has_snares,0,False,0
Snake,has stinking fumes,has_stinking_fumes,0,False,0
Snake,has straps,has_straps,0,False,0
Snake,has suspenders,has_suspenders,0,False,0
Snake,has the name of a company printed on it,has_the_name_of_a_company_printed_on_it,0,False,0
Snake,has thick tires,has_thick_tires,0,False,0
Snake,has tires,has_tires,0,False,0
Snake,has to be preheated,has_to_be_preheated,0,False,0
Snake,has to be put in socket,has_to_be_put_in_socket,0,False,0
Snake,has to be put on your shoulder,has_to_be_put_on_your_shoulder,0,False,0
Snake,has to be replaced on a daily basis,has_to_be_replaced_on_a_daily_basis,0,False,0
Snake,has to be sharpened sometimes,has_to_be_sharpened_sometimes,0,False,0
Snake,has to be tuned,has_to_be_tuned,0,False,0
Snake,has to be washed after use,has_to_be_washed_after_use,0,False,0
Snake,has to do with fire,has_to_do_with_fire,0,False,0
Snake,has to do with nails,has_to_do_with_nails,0,False,0
Snake,has to do with trees,has_to_do_with_trees,0,False,0
Snake,has to do with walls,has_to_do_with_walls,0,False,0
Snake,has to do with wood,has_to_do_with_wood,0,False,0
Snake,has tuning forks,has_tuning_forks,0,False,0
Snake,has two (trousers)legs,has_two_(trousers)legs,0,False,0
Snake,has two handles,has_two_handles,0,False,0
Snake,has two keyboards,has_two_keyboards,0,False,0
Snake,has two legs,has_two_legs,0,False,0
Snake,has two openings to put your fingers in,has_two_openings_to_put_your_fingers_in,0,False,0
Snake,has two sleeves,has_two_sleeves,0,False,0
Snake,has two slots,has_two_slots,0,False,0
Snake,has two straps,has_two_straps,0,False,0
Snake,has wagons,has_wagons,0,False,0
Snake,has wheels,has_wheels,0,False,0
Snake,has white keys,has_white_keys,0,False,0
Snake,has windows,has_windows,0,False,0
Snake,hasn't been existing for such a long time,hasn't_been_existing_for_such_a_long_time,0,False,0
Snake,have a sole,have_a_sole,0,False,0
Snake,have heels,have_heels,0,False,0
Snake,hits persons (while driving),hits_persons_(while_driving),0,False,0
Snake,hung on hallstand,hung_on_hallstand,0,False,0
Snake,I never use it,I_never_use_it,0,False,0
Snake,implement/tool,implement/tool,0,False,0
Snake,in in style,in_in_style,0,False,0
Snake,indicates the rhythm,indicates_the_rhythm,0,False,0
Snake,invented by Adolphe Sax,invented_by_Adolphe_Sax,0,False,0
Snake,is a basic tool,is_a_basic_tool,0,False,0
Snake,is a board,is_a_board,0,False,0
Snake,is a board on wheels,is_a_board_on_wheels,0,False,0
Snake,is a boat,is_a_boat,0,False,0
Snake,is a brass player,is_a_brass_player,0,False,0
Snake,is a car,is_a_car,0,False,0
Snake,is a car.1,is_a_car.1,0,False,0
Snake,is a collector's item,is_a_collector's_item,0,False,0
Snake,is a constellation,is_a_constellation,0,False,0
Snake,is a difficult instrument,is_a_difficult_instrument,0,False,0
Snake,is a garment,is_a_garment,0,False,0
Snake,is a gun,is_a_gun,0,False,0
Snake,is a handtool,is_a_handtool,0,False,0
Snake,is a home appliance,is_a_home_appliance,0,False,0
Snake,is a house on wheels,is_a_house_on_wheels,0,False,0
Snake,is a kind of public transport,is_a_kind_of_public_transport,0,False,0
Snake,is a knife,is_a_knife,0,False,0
Snake,is a lever,is_a_lever,0,False,0
Snake,is a little house,is_a_little_house,0,False,0
Snake,is a long rod,is_a_long_rod,0,False,0
Snake,is a lorry,is_a_lorry,0,False,0
Snake,is a luxury article,is_a_luxury_article,0,False,0
Snake,is a machine,is_a_machine,0,False,0
Snake,is a machine.1,is_a_machine.1,0,False,0
Snake,is a material,is_a_material,0,False,0
Snake,is a means of power,is_a_means_of_power,0,False,0
Snake,is a means of transport,is_a_means_of_transport_,0,False,0
Snake,is a means of transportation,is_a_means_of_transportation,0,False,0
Snake,is a measuring instrument,is_a_measuring_instrument,0,False,0
Snake,is a motorized bicycle,is_a_motorized_bicycle,0,False,0
Snake,is a musical instrument,is_a_musical_instrument,0,False,0
Snake,is a pair of trousers,is_a_pair_of_trousers,0,False,0
Snake,is a percussion instrument,is_a_percussion_instrument,0,False,0
Snake,is a piece of equipment,is_a_piece_of_equipment,0,False,0
Snake,is a piece of music,is_a_piece_of_music,0,False,0
Snake,is a popular instrument,is_a_popular_instrument,0,False,0
Snake,is a safety belt for in a car,is_a_safety_belt_for_in_a_car,0,False,0
Snake,is a sort of pan,is_a_sort_of_pan,0,False,0
Snake,is a sort of piano,is_a_sort_of_piano,0,False,0
Snake,is a sort of violin,is_a_sort_of_violin,0,False,0
Snake,is a string instrument,is_a_string_instrument,0,False,0
Snake,is a string instrument with a bow,is_a_string_instrument_with_a_bow,0,False,0
Snake,is a synonym for horse-sleigh,is_a_synonym_for_horse-sleigh,0,False,0
Snake,is a technological tour de force,is_a_technological_tour_de_force,0,False,0
Snake,is a television programme,is_a_television_programme,0,False,0
Snake,is a tool,is_a_tool,0,False,0
Snake,is a toy,is_a_toy,0,False,0
Snake,is a vehicle,is_a_vehicle,0,False,0
Snake,is a verhicle on water,is_a_verhicle_on_water,0,False,0
Snake,is a Western utensil,is_a_Western_utensil,0,False,0
Snake,is a wind instrument,is_a_wind_instrument,0,False,0
Snake,is a wind instrument.1,is_a_wind_instrument.1,0,False,0
Snake,is a woodwinds,is_a_woodwinds,0,False,0
Snake,is agressive,is_agressive,0,True,1
Snake,is airy,is_airy,0,False,0
Snake,is also available as a mower you can sit upon,is_also_available_as_a_mower_you_can_sit_upon,0,False,0
Snake,is always part of a band,is_always_part_of_a_band,0,False,0
Snake,is an agressive person,is_an_agressive_person,0,False,0
Snake,is an English word,is_an_English_word,0,False,0
Snake,is an instrument of the Greek god Pan,is_an_instrument_of_the_Greek_god_Pan,0,False,0
Snake,is an object,is_an_object,0,False,0
Snake,is an old instrument,is_an_old_instrument,0,False,0
Snake,is asian,is_asian,0,False,0
Snake,is available for each price range,is_available_for_each_price_range,0,False,0
Snake,is awkward,is_awkward,0,False,0
Snake,is beam-shaped,is_beam-shaped,0,False,0
Snake,is bent,is_bent,0,False,0
Snake,is big and heavy,is_big_and_heavy,0,False,0
Snake,is big or small,is_big_or_small,0,True,1
Snake,is bigger than a car,is_bigger_than_a_car,0,False,0
Snake,is bloody,is_bloody,0,False,0
Snake,is blown,is_blown__,0,False,0
Snake,is blown away by the wind,is_blown_away_by_the_wind,0,False,0
Snake,is blue-grey,is_blue-grey,0,False,0
Snake,is braided,is_braided,0,False,0
Snake,is busy,is_busy,0,False,0
Snake,is carried by the Seven Dwarfs,is_carried_by_the_Seven_Dwarfs,0,False,0
Snake,is cheap,is_cheap,0,False,0
Snake,is chic,is_chic,0,False,0
Snake,is clothing,is_clothing,0,False,0
Snake,is cold,is_cold,0,False,0
Snake,is colourful,is_colourful,0,False,0
Snake,is comfortable,is_comfortable,0,False,0
Snake,is comfortable.1,is_comfortable.1,0,False,0
Snake,is cool,is_cool,0,False,0
Snake,is crockery,is_crockery,0,False,0
Snake,is curved,is_curved,0,True,1
Snake,is cylindrical,is_cylindrical,0,False,0
Snake,is dangerous for children,is_dangerous_for_children,0,True,1
Snake,is dangerous for the fingers,is_dangerous_for_the_fingers,0,True,1
Snake,is dangerous in traffic,is_dangerous_in_traffic,0,False,0
Snake,is deep,is_deep,0,False,0
Snake,is derived from a  verb,is_derived_from_a__verb,0,False,0
Snake,is dirty,is_dirty,0,False,0
Snake,is drawn by dogs,is_drawn_by_dogs,0,False,0
Snake,is drawn by horses,is_drawn_by_horses,0,False,0
Snake,is drawn by reindeer,is_drawn_by_reindeer,0,False,0
Snake,is driven in by a hammer,is_driven_in_by_a_hammer,0,False,0
Snake,is durable,is_durable,0,True,1
Snake,is easy,is_easy,0,False,0
Snake,is easy to play,is_easy_to_play,0,True,1
Snake,is easy to wash,is_easy_to_wash,0,False,0
Snake,is easy to work with,is_easy_to_work_with,0,False,0
Snake,is efficient,is_efficient,0,False,0
Snake,is environmentally friendly,is_environmentally_friendly,0,False,0
Snake,is fairly unknown,is_fairly_unknown,0,False,0
Snake,is fashionable,is_fashionable,0,False,0
Snake,is faster than a bycicle,is_faster_than_a_bycicle,0,False,0
Snake,is feminine,is_feminine,0,False,0
Snake,is filled with hot air,is_filled_with_hot_air,0,False,0
Snake,is firm,is_firm,0,False,0
Snake,is flat in the front,is_flat_in_the_front,0,False,0
Snake,is for 1 person,is_for_1_person,0,False,0
Snake,is for 2 people,is_for_2_people,0,False,0
Snake,"is for a bike, car, etc.","is_for_a_bike,_car,_etc.",0,False,0
Snake,is for all ages,is_for_all_ages,0,False,0
Snake,is for at least 1 person,is_for_at_least_1_person,0,False,0
Snake,is for dignified occasions,is_for_dignified_occasions,0,False,0
Snake,is for few persons,is_for_few_persons,0,False,0
Snake,is for fun,is_for_fun,0,False,0
Snake,is for multiple persons,is_for_multiple_persons,0,False,0
Snake,is for sturdy guys,is_for_sturdy_guys,0,False,0
Snake,is forbidden,is_forbidden,0,False,0
Snake,is found in a boat,is_found_in_a_boat,0,False,0
Snake,is found in a museum,is_found_in_a_museum,0,False,0
Snake,is found in a workplace,is_found_in_a_workplace,0,False,0
Snake,is fragile,is_fragile,0,False,0
Snake,is from the stone age,is_from_the_stone_age,0,False,0
Snake,is fun,is_fun_,0,False,0
Snake,is fun to wear,is_fun_to_wear,0,False,0
Snake,is functional,is_functional,0,False,0
Snake,is given a present,is_given_a_present,0,False,0
Snake,is golden,is_golden,0,False,0
Snake,is gracefull,is_gracefull,0,False,0
Snake,is half a circle,is_half_a_circle,0,False,0
Snake,is handy for prisoners,is_handy_for_prisoners,0,False,0
Snake,is handy to transport,is_handy_to_transport,0,False,0
Snake,is hard,is_hard,0,False,0
Snake,is hard to drive,is_hard_to_drive,0,False,0
Snake,is hard to iron,is_hard_to_iron,0,False,0
Snake,is hard to learn to use it,is_hard_to_learn_to_use_it,0,False,0
Snake,is hard to wash,is_hard_to_wash,0,False,0
Snake,is hard to work with,is_hard_to_work_with,0,True,1
Snake,is heat resistant,is_heat_resistant,0,True,1
Snake,is heavy,is_heavy,0,False,0
Snake,is hollow,is_hollow,0,False,0
Snake,is horizontal,is_horizontal,0,False,0
Snake,is hygienic,is_hygienic,0,False,0
Snake,is illegal,is_illegal,0,False,0
Snake,is invented by man,is_invented_by_man,0,False,0
Snake,is invented in England,is_invented_in_England,0,False,0
Snake,is ironed,is_ironed,0,False,0
Snake,is knit by your grandma,is_knit_by_your_grandma,0,False,0
Snake,is knitted,is_knitted,0,False,0
Snake,is launched,is_launched,0,False,0
Snake,is lifeless,is_lifeless,0,False,0
Snake,is lingerie,is_lingerie,0,False,0
Snake,is loaded,is_loaded,0,False,0
Snake,is long and narrow,is_long_and_narrow,0,True,1
Snake,is loose,is_loose,0,False,0
Snake,is loud,is_loud,0,False,0
Snake,is made from a tree,is_made_from_a_tree,0,False,0
Snake,is made in a factory,is_made_in_a_factory,0,False,0
Snake,is made in a light fabric,is_made_in_a_light_fabric,0,False,0
Snake,is made of a branch,is_made_of_a_branch,0,False,0
Snake,is made of bamboo,is_made_of_bamboo,0,False,0
Snake,is made of china,is_made_of_china,0,False,0
Snake,is made of clay,is_made_of_clay,0,False,0
Snake,is made of copper,is_made_of_copper,0,False,0
Snake,is made of cotton,is_made_of_cotton,0,False,0
Snake,is made of elastic fabric,is_made_of_elastic_fabric,0,False,0
Snake,is made of fabric,is_made_of_fabric,0,False,0
Snake,is made of felt,is_made_of_felt,0,False,0
Snake,is made of glass,is_made_of_glass,0,False,0
Snake,is made of iron,is_made_of_iron,0,False,0
Snake,is made of jeans,is_made_of_jeans,0,False,0
Snake,is made of leather,is_made_of_leather,0,False,0
Snake,is made of pottery,is_made_of_pottery,0,False,0
Snake,is made of rubber,is_made_of_rubber,0,False,0
Snake,is made of sand,is_made_of_sand,0,False,0
Snake,is made of silk,is_made_of_silk,0,False,0
Snake,is made of steel,is_made_of_steel,0,False,0
Snake,is made of textile,is_made_of_textile,0,False,0
Snake,is made of wood or metal,is_made_of_wood_or_metal,0,False,0
Snake,is made of wool,is_made_of_wool,0,False,0
Snake,is manned,is_manned,0,False,0
Snake,is many women's nightmare,is_many_women's_nightmare,0,True,1
Snake,is mediaeval,is_mediaeval,0,False,0
Snake,is melodious,is_melodious,0,False,0
Snake,is Mexican,is_Mexican,0,False,0
Snake,is modern,is_modern,0,False,0
Snake,is multifunctional,is_multifunctional,0,False,0
Snake,is narrow,is_narrow,0,False,0
Snake,is needed to weigh ingredients,is_needed_to_weigh_ingredients,0,False,0
Snake,is not easy to come by,is_not_easy_to_come_by,0,False,0
Snake,is not edible,is_not_edible,0,True,1
Snake,is not for children,is_not_for_children,0,False,0
Snake,is not popular among many people,is_not_popular_among_many_people,0,True,1
Snake,is not sexy,is_not_sexy,0,False,0
Snake,is not waterproof,is_not_waterproof,0,False,0
Snake,is not worn in the summer,is_not_worn_in_the_summer,0,False,0
Snake,is odourless,is_odourless,0,False,0
Snake,is of American origin,is_of_American_origin,0,False,0
Snake,is often belated,is_often_belated,0,False,0
Snake,is often decorative,is_often_decorative,0,False,0
Snake,is often hot inside,is_often_hot_inside,0,False,0
Snake,is often indispensable,is_often_indispensable,0,False,0
Snake,is old-fashioned,is_old-fashioned,0,False,0
Snake,is out of fashion,is_out_of_fashion,0,False,0
Snake,is oval,is_oval,0,False,0
Snake,is painted,is_painted,0,False,0
Snake,is part of a company,is_part_of_a_company,0,False,0
Snake,is part of a drumset,is_part_of_a_drumset,0,False,0
Snake,is part of percussion,is_part_of_percussion,0,False,0
Snake,is part of the cutlery,is_part_of_the_cutlery,0,False,0
Snake,is part of the ear,is_part_of_the_ear,0,False,0
Snake,is part of the turtle,is_part_of_the_turtle,0,False,0
Snake,is played by a drummer,is_played_by_a_drummer,0,False,0
Snake,is played by an organist,is_played_by_an_organist,0,False,0
Snake,is played during concerts,is_played_during_concerts,0,True,1
Snake,is played while sitting,is_played_while_sitting,0,False,0
Snake,is played while standing,is_played_while_standing,0,False,0
Snake,is played with a plectrum,is_played_with_a_plectrum,0,False,0
Snake,is pleasant,is_pleasant,0,False,0
Snake,is pleasant.1,is_pleasant.1,0,False,0
Snake,is pliable,is_pliable,0,True,1
Snake,is polluting,is_polluting,0,False,0
Snake,is popular,is_popular__,0,False,0
Snake,is popular in the Netherlands,is_popular_in_the_Netherlands,0,False,0
Snake,is powerful,is_powerful,0,False,0
Snake,is primitive,is_primitive,0,True,1
Snake,is put in the mouth,is_put_in_the_mouth,0,False,0
Snake,is put on the fire,is_put_on_the_fire,0,False,0
Snake,is rectangular,is_rectangular,0,False,0
Snake,is refreshing in the summer,is_refreshing_in_the_summer,0,False,0
Snake,is related to a guitar,is_related_to_a_guitar,0,False,0
Snake,is related to the violin,is_related_to_the_violin,0,False,0
Snake,is relaxing,is_relaxing,0,False,0
Snake,is romantic,is_romantic,0,False,0
Snake,is sexy,is_sexy,0,False,0
Snake,is sharp,is_sharp,0,False,0
Snake,is short,is_short,0,False,0
Snake,is silver-coloured,is_silver-coloured,0,False,0
Snake,is slower than a car,is_slower_than_a_car,0,False,0
Snake,is smaller than a lorry,is_smaller_than_a_lorry,0,True,1
Snake,is smaller than a soup spoon,is_smaller_than_a_soup_spoon,0,False,0
Snake,is soft,is_soft,0,False,0
Snake,is sold in a hardware store,is_sold_in_a_hardware_store,0,False,0
Snake,is sold in Brico (particular hardware store),is_sold_in_Brico_(particular_hardware_store),0,False,0
Snake,is sometimes made of cork,is_sometimes_made_of_cork,0,False,0
Snake,is southern,is_southern,0,False,0
Snake,is spherical,is_spherical,0,False,0
Snake,is square,is_square,0,False,0
Snake,is stainless,is_stainless,0,False,0
Snake,is stored in a box,is_stored_in_a_box,0,False,0
Snake,is straight,is_straight,0,False,0
Snake,is striped,is_striped,0,False,0
Snake,is synthetic,is_synthetic,0,False,0
Snake,is tall,is_tall,0,False,0
Snake,is thick,is_thick,0,False,0
Snake,is thin,is_thin,0,False,0
Snake,is thrown,is_thrown,0,False,0
Snake,is tight,is_tight,0,False,0
Snake,is tight around the body,is_tight_around_the_body,0,False,0
Snake,is tiring to use,is_tiring_to_use,0,False,0
Snake,is to be used outside,is_to_be_used_outside,0,False,0
Snake,is transparent,is_transparent,0,False,0
Snake,is triangular,is_triangular,0,False,0
Snake,is trimmed with lace,is_trimmed_with_lace,0,False,0
Snake,is trown away,is_trown_away,0,False,0
Snake,is underwear,is_underwear,0,False,0
Snake,is unwieldy,is_unwieldy,0,False,0
Snake,is used in combination with other instruments,is_used_in_combination_with_other_instruments,0,False,0
Snake,is used to beat on,is_used_to_beat_on,0,False,0
Snake,is used to beat with,is_used_to_beat_with,0,False,0
Snake,is used to box,is_used_to_box,0,False,0
Snake,is used to chafe,is_used_to_chafe,0,False,0
Snake,is used to chop wood,is_used_to_chop_wood,0,False,0
Snake,is used to cover yourself,is_used_to_cover_yourself,0,False,0
Snake,is used to cut,is_used_to_cut,0,False,0
Snake,is used to cut things in two,is_used_to_cut_things_in_two,0,False,0
Snake,is used to drive,is_used_to_drive,0,False,0
Snake,is used to fill up holes,is_used_to_fill_up_holes,0,False,0
Snake,is used to grind things,is_used_to_grind_things,0,False,0
