input,prompt,response,prompt_variant
car|boar|bell,Answer using only one word - boar or bell and not car. Which is more similar in semantic meaning to car?,"- cab, cargo
- is a",canonical
car|boar|drill,Answer using only one word - boar or drill and not car. Which is more similar in semantic meaning to car?,"- is a grooming implement
- is",canonical
car|boar|blackberry,Answer using only one word - boar or blackberry and not car. Which is more similar in semantic meaning to car?,"- can be a car
- is",canonical
car|boar|tumbleweed,Answer using only one word - boar or tumbleweed and not car. Which is more similar in semantic meaning to car?,"- is a desert creature
- is",canonical
car|cheetah|beaver,Answer using only one word - cheetah or beaver and not car. Which is more similar in semantic meaning to car?,"- looks like a cat
- can",canonical
car|cheetah|anteater,Answer using only one word - cheetah or anteater and not car. Which is more similar in semantic meaning to car?,"- looks like a cat
- can",canonical
car|cheetah|bear,Answer using only one word - cheetah or bear and not car. Which is more similar in semantic meaning to car?,- can run 50-70 miles,canonical
car|cheetah|ostrich,Answer using only one word - cheetah or ostrich and not car. Which is more similar in semantic meaning to car?,"- is a desert creature
- has",canonical
car|cheetah|camel,Answer using only one word - cheetah or camel and not car. Which is more similar in semantic meaning to car?,"- looks like a giraffe
-",canonical
car|cheetah|ant,Answer using only one word - cheetah or ant and not car. Which is more similar in semantic meaning to car?,- can run 50-70 miles,canonical
car|cheetah|beetle,Answer using only one word - cheetah or beetle and not car. Which is more similar in semantic meaning to car?,- can run 50-70 miles,canonical
car|cheetah|bird,Answer using only one word - cheetah or bird and not car. Which is more similar in semantic meaning to car?,- can run 50-70 miles,canonical
car|cheetah|file,Answer using only one word - cheetah or file and not car. Which is more similar in semantic meaning to car?,- can run 50-70 miles,canonical
car|cheetah|chocolate,Answer using only one word - cheetah or chocolate and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|cheetah|bench,Answer using only one word - cheetah or bench and not car. Which is more similar in semantic meaning to car?,- can run 50-70 miles,canonical
car|cheetah|missile,Answer using only one word - cheetah or missile and not car. Which is more similar in semantic meaning to car?,"- rocket
- is a rocket",canonical
car|cheetah|tree,Answer using only one word - cheetah or tree and not car. Which is more similar in semantic meaning to car?,- can run 50-70 miles,canonical
car|cheetah|bassoon,Answer using only one word - cheetah or bassoon and not car. Which is more similar in semantic meaning to car?,- notes that a car is a popular,canonical
car|cheetah|artichoke,Answer using only one word - cheetah or artichoke and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|cheetah|blender,Answer using only one word - cheetah or blender and not car. Which is more similar in semantic meaning to car?,- can run 50-70 miles,canonical
car|cheetah|dress,Answer using only one word - cheetah or dress and not car. Which is more similar in semantic meaning to car?,- can run 50-70 miles,canonical
car|cheetah|crowbar,Answer using only one word - cheetah or crowbar and not car. Which is more similar in semantic meaning to car?,"- aka a pinch bar
- aka",canonical
car|cheetah|cactus,Answer using only one word - cheetah or cactus and not car. Which is more similar in semantic meaning to car?,"- cactus
- is a desert",canonical
car|cheetah|candle,Answer using only one word - cheetah or candle and not car. Which is more similar in semantic meaning to car?,"- is a desert creature
- has",canonical
car|cheetah|burrito,Answer using only one word - cheetah or burrito and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|cheetah|bell,Answer using only one word - cheetah or bell and not car. Which is more similar in semantic meaning to car?,- can run 50-70 miles,canonical
car|cheetah|drill,Answer using only one word - cheetah or drill and not car. Which is more similar in semantic meaning to car?,"- is a wild cat
- or",canonical
car|cheetah|blackberry,Answer using only one word - cheetah or blackberry and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|cheetah|tumbleweed,Answer using only one word - cheetah or tumbleweed and not car. Which is more similar in semantic meaning to car?,- can run 50-70 miles,canonical
car|beaver|anteater,Answer using only one word - beaver or anteater and not car. Which is more similar in semantic meaning to car?,- looks like a bigger uglier pig,canonical
car|beaver|bear,Answer using only one word - beaver or bear and not car. Which is more similar in semantic meaning to car?,"- bears live young
- builds a",canonical
car|beaver|ostrich,Answer using only one word - beaver or ostrich and not car. Which is more similar in semantic meaning to car?,"- beaver
- builds a den",canonical
car|beaver|camel,Answer using only one word - beaver or camel and not car. Which is more similar in semantic meaning to car?,"- beaver
- builds a den",canonical
car|beaver|ant,Answer using only one word - beaver or ant and not car. Which is more similar in semantic meaning to car?,- builds a den inside its dam,canonical
car|beaver|beetle,Answer using only one word - beaver or beetle and not car. Which is more similar in semantic meaning to car?,"- beaver
- builds a den",canonical
car|beaver|bird,Answer using only one word - beaver or bird and not car. Which is more similar in semantic meaning to car?,"- is a home
- has a",canonical
car|beaver|file,Answer using only one word - beaver or file and not car. Which is more similar in semantic meaning to car?,"- is a home
- has a",canonical
car|beaver|chocolate,Answer using only one word - beaver or chocolate and not car. Which is more similar in semantic meaning to car?,"- beaver
- builds a den",canonical
car|beaver|bench,Answer using only one word - beaver or bench and not car. Which is more similar in semantic meaning to car?,"- is a home
- has a",canonical
car|beaver|missile,Answer using only one word - beaver or missile and not car. Which is more similar in semantic meaning to car?,"- beaver
- builds a den",canonical
car|beaver|tree,Answer using only one word - beaver or tree and not car. Which is more similar in semantic meaning to car?,- builds a den inside its dam,canonical
car|beaver|bassoon,Answer using only one word - beaver or bassoon and not car. Which is more similar in semantic meaning to car?,"- beaver
- builds a den",canonical
car|beaver|artichoke,Answer using only one word - beaver or artichoke and not car. Which is more similar in semantic meaning to car?,"- beaver
- builds a den",canonical
car|beaver|blender,Answer using only one word - beaver or blender and not car. Which is more similar in semantic meaning to car?,"- beaver
- builds a den",canonical
car|beaver|dress,Answer using only one word - beaver or dress and not car. Which is more similar in semantic meaning to car?,"- is a home
- has a",canonical
car|beaver|crowbar,Answer using only one word - beaver or crowbar and not car. Which is more similar in semantic meaning to car?,"- is a noun
- is used",canonical
car|beaver|cactus,Answer using only one word - beaver or cactus and not car. Which is more similar in semantic meaning to car?,"- cactus
- is a desert",canonical
car|beaver|candle,Answer using only one word - beaver or candle and not car. Which is more similar in semantic meaning to car?,"- beaver
- builds a den",canonical
car|beaver|burrito,Answer using only one word - beaver or burrito and not car. Which is more similar in semantic meaning to car?,"- beaver
- builds a den",canonical
car|beaver|bell,Answer using only one word - beaver or bell and not car. Which is more similar in semantic meaning to car?,"- beaver
- builds a den",canonical
car|beaver|drill,Answer using only one word - beaver or drill and not car. Which is more similar in semantic meaning to car?,"- is a home
- is a",canonical
car|beaver|blackberry,Answer using only one word - beaver or blackberry and not car. Which is more similar in semantic meaning to car?,"- beaver
- builds a den",canonical
car|beaver|tumbleweed,Answer using only one word - beaver or tumbleweed and not car. Which is more similar in semantic meaning to car?,"- beaver
- is a home",canonical
car|anteater|bear,Answer using only one word - anteater or bear and not car. Which is more similar in semantic meaning to car?,- looks like a bigger uglier pig,canonical
car|anteater|ostrich,Answer using only one word - anteater or ostrich and not car. Which is more similar in semantic meaning to car?,"- looks like a giraffe
-",canonical
car|anteater|camel,Answer using only one word - anteater or camel and not car. Which is more similar in semantic meaning to car?,"- looks like a giraffe
-",canonical
car|anteater|ant,Answer using only one word - anteater or ant and not car. Which is more similar in semantic meaning to car?,- looks like a bigger uglier pig,canonical
car|anteater|beetle,Answer using only one word - anteater or beetle and not car. Which is more similar in semantic meaning to car?,"- looks like a beetle
- can",canonical
car|anteater|bird,Answer using only one word - anteater or bird and not car. Which is more similar in semantic meaning to car?,"- looks like a giraffe
-",canonical
car|anteater|file,Answer using only one word - anteater or file and not car. Which is more similar in semantic meaning to car?,- looks like a bigger uglier pig,canonical
car|anteater|chocolate,Answer using only one word - anteater or chocolate and not car. Which is more similar in semantic meaning to car?,- looks like a bigger uglier pig,canonical
car|anteater|bench,Answer using only one word - anteater or bench and not car. Which is more similar in semantic meaning to car?,"- looks like a giraffe
-",canonical
car|anteater|missile,Answer using only one word - anteater or missile and not car. Which is more similar in semantic meaning to car?,- looks like a bigger uglier pig,canonical
car|anteater|tree,Answer using only one word - anteater or tree and not car. Which is more similar in semantic meaning to car?,"- looks like a giraffe
-",canonical
car|anteater|bassoon,Answer using only one word - anteater or bassoon and not car. Which is more similar in semantic meaning to car?,- notes that both are used to make,canonical
car|anteater|artichoke,Answer using only one word - anteater or artichoke and not car. Which is more similar in semantic meaning to car?,"- looks like a giraffe
-",canonical
car|anteater|blender,Answer using only one word - anteater or blender and not car. Which is more similar in semantic meaning to car?,- looks like a bigger uglier pig,canonical
car|anteater|dress,Answer using only one word - anteater or dress and not car. Which is more similar in semantic meaning to car?,"- looks like a giraffe
-",canonical
car|anteater|crowbar,Answer using only one word - anteater or crowbar and not car. Which is more similar in semantic meaning to car?,"- aka a pinch bar
- aka",canonical
car|anteater|cactus,Answer using only one word - anteater or cactus and not car. Which is more similar in semantic meaning to car?,"- looks like a giraffe
-",canonical
car|anteater|candle,Answer using only one word - anteater or candle and not car. Which is more similar in semantic meaning to car?,- looks like a bigger uglier pig,canonical
car|anteater|burrito,Answer using only one word - anteater or burrito and not car. Which is more similar in semantic meaning to car?,"- looks like a giraffe
-",canonical
car|anteater|bell,Answer using only one word - anteater or bell and not car. Which is more similar in semantic meaning to car?,- looks like a bigger uglier pig,canonical
car|anteater|drill,Answer using only one word - anteater or drill and not car. Which is more similar in semantic meaning to car?,- looks like a bigger uglier pig,canonical
car|anteater|blackberry,Answer using only one word - anteater or blackberry and not car. Which is more similar in semantic meaning to car?,- looks like a bigger uglier pig,canonical
car|anteater|tumbleweed,Answer using only one word - anteater or tumbleweed and not car. Which is more similar in semantic meaning to car?,"- looks like a giraffe
-",canonical
car|bear|ostrich,Answer using only one word - bear or ostrich and not car. Which is more similar in semantic meaning to car?,"- is a desert creature
- has",canonical
car|bear|camel,Answer using only one word - bear or camel and not car. Which is more similar in semantic meaning to car?,"- desert
- dune
-",canonical
car|bear|ant,Answer using only one word - bear or ant and not car. Which is more similar in semantic meaning to car?,"- is a common noun
- refers",canonical
car|bear|beetle,Answer using only one word - bear or beetle and not car. Which is more similar in semantic meaning to car?,"- beetle
- is a beetle",canonical
car|bear|bird,Answer using only one word - bear or bird and not car. Which is more similar in semantic meaning to car?,"- bears live young
- sable",canonical
car|bear|file,Answer using only one word - bear or file and not car. Which is more similar in semantic meaning to car?,"- is a common noun
- has",canonical
car|bear|chocolate,Answer using only one word - bear or chocolate and not car. Which is more similar in semantic meaning to car?,"- chocolate
- is a dessert",canonical
car|bear|bench,Answer using only one word - bear or bench and not car. Which is more similar in semantic meaning to car?,"- bench
- it holds tools",canonical
car|bear|missile,Answer using only one word - bear or missile and not car. Which is more similar in semantic meaning to car?,"- rocket
- is a rocket",canonical
car|bear|tree,Answer using only one word - bear or tree and not car. Which is more similar in semantic meaning to car?,"- bears live young
- sable",canonical
car|bear|bassoon,Answer using only one word - bear or bassoon and not car. Which is more similar in semantic meaning to car?,- notes that both are used to make,canonical
car|bear|artichoke,Answer using only one word - bear or artichoke and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|bear|blender,Answer using only one word - bear or blender and not car. Which is more similar in semantic meaning to car?,"- editor
- can be a service",canonical
car|bear|dress,Answer using only one word - bear or dress and not car. Which is more similar in semantic meaning to car?,"- is a popular automobile
- can",canonical
car|bear|crowbar,Answer using only one word - bear or crowbar and not car. Which is more similar in semantic meaning to car?,"- aka a pinch bar
- aka",canonical
car|bear|cactus,Answer using only one word - bear or cactus and not car. Which is more similar in semantic meaning to car?,"- cactus
- is a desert",canonical
car|bear|candle,Answer using only one word - bear or candle and not car. Which is more similar in semantic meaning to car?,"- provides a means of transportation
-",canonical
car|bear|burrito,Answer using only one word - bear or burrito and not car. Which is more similar in semantic meaning to car?,"- bears live young
- sable",canonical
car|bear|bell,Answer using only one word - bear or bell and not car. Which is more similar in semantic meaning to car?,"- bear
- is a common noun",canonical
car|bear|drill,Answer using only one word - bear or drill and not car. Which is more similar in semantic meaning to car?,"- is a species of whale
-",canonical
car|bear|blackberry,Answer using only one word - bear or blackberry and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|bear|tumbleweed,Answer using only one word - bear or tumbleweed and not car. Which is more similar in semantic meaning to car?,"- is a desert creature
- is",canonical
car|ostrich|camel,Answer using only one word - ostrich or camel and not car. Which is more similar in semantic meaning to car?,"- looks like a giraffe
-",canonical
car|ostrich|ant,Answer using only one word - ostrich or ant and not car. Which is more similar in semantic meaning to car?,- is similar in size to a gir,canonical
car|ostrich|beetle,Answer using only one word - ostrich or beetle and not car. Which is more similar in semantic meaning to car?,"- beetle
- is a beetle",canonical
car|ostrich|bird,Answer using only one word - ostrich or bird and not car. Which is more similar in semantic meaning to car?,- is similar in size to a gir,canonical
car|ostrich|file,Answer using only one word - ostrich or file and not car. Which is more similar in semantic meaning to car?,- is similar in size to a gir,canonical
car|ostrich|chocolate,Answer using only one word - ostrich or chocolate and not car. Which is more similar in semantic meaning to car?,"- is a desert creature
- has",canonical
car|ostrich|bench,Answer using only one word - ostrich or bench and not car. Which is more similar in semantic meaning to car?,"- is a desert creature
- squirrel",canonical
car|ostrich|missile,Answer using only one word - ostrich or missile and not car. Which is more similar in semantic meaning to car?,"- is a desert creature
- has",canonical
car|ostrich|tree,Answer using only one word - ostrich or tree and not car. Which is more similar in semantic meaning to car?,- is similar in size to a gir,canonical
car|ostrich|bassoon,Answer using only one word - ostrich or bassoon and not car. Which is more similar in semantic meaning to car?,- notes that both are used to make,canonical
car|ostrich|artichoke,Answer using only one word - ostrich or artichoke and not car. Which is more similar in semantic meaning to car?,- is similar in meaning to car,canonical
car|ostrich|blender,Answer using only one word - ostrich or blender and not car. Which is more similar in semantic meaning to car?,"- is a desert creature
- has",canonical
car|ostrich|dress,Answer using only one word - ostrich or dress and not car. Which is more similar in semantic meaning to car?,"- is a desert creature
- squirrel",canonical
car|ostrich|crowbar,Answer using only one word - ostrich or crowbar and not car. Which is more similar in semantic meaning to car?,"- aka a pinch bar
- aka",canonical
car|ostrich|cactus,Answer using only one word - ostrich or cactus and not car. Which is more similar in semantic meaning to car?,"- is a desert creature
- squirrel",canonical
car|ostrich|candle,Answer using only one word - ostrich or candle and not car. Which is more similar in semantic meaning to car?,"- is a desert creature
- squirrel",canonical
car|ostrich|burrito,Answer using only one word - ostrich or burrito and not car. Which is more similar in semantic meaning to car?,"- is a desert creature
- squirrel",canonical
car|ostrich|bell,Answer using only one word - ostrich or bell and not car. Which is more similar in semantic meaning to car?,"- is a desert creature
- squirrel",canonical
car|ostrich|drill,Answer using only one word - ostrich or drill and not car. Which is more similar in semantic meaning to car?,- is similar in size to a gir,canonical
car|ostrich|blackberry,Answer using only one word - ostrich or blackberry and not car. Which is more similar in semantic meaning to car?,"- is a desert creature
- has",canonical
car|ostrich|tumbleweed,Answer using only one word - ostrich or tumbleweed and not car. Which is more similar in semantic meaning to car?,- is similar in size to a car,canonical
car|camel|ant,Answer using only one word - camel or ant and not car. Which is more similar in semantic meaning to car?,"- desert
- dune
-",canonical
car|camel|beetle,Answer using only one word - camel or beetle and not car. Which is more similar in semantic meaning to car?,"-1
beetle
is",canonical
car|camel|bird,Answer using only one word - camel or bird and not car. Which is more similar in semantic meaning to car?,"- desert
- dune
-",canonical
car|camel|file,Answer using only one word - camel or file and not car. Which is more similar in semantic meaning to car?,"- desert
- dune
-",canonical
car|camel|chocolate,Answer using only one word - camel or chocolate and not car. Which is more similar in semantic meaning to car?,"-1
closely
is",canonical
car|camel|bench,Answer using only one word - camel or bench and not car. Which is more similar in semantic meaning to car?,"- desert
- dune
-",canonical
car|camel|missile,Answer using only one word - camel or missile and not car. Which is more similar in semantic meaning to car?,"- desert
- dune
-",canonical
car|camel|tree,Answer using only one word - camel or tree and not car. Which is more similar in semantic meaning to car?,"- desert
- dune
-",canonical
car|camel|bassoon,Answer using only one word - camel or bassoon and not car. Which is more similar in semantic meaning to car?,- notes that a camel is a desert,canonical
car|camel|artichoke,Answer using only one word - camel or artichoke and not car. Which is more similar in semantic meaning to car?,"- desert
- dune
-",canonical
car|camel|blender,Answer using only one word - camel or blender and not car. Which is more similar in semantic meaning to car?,"- looks like a giraffe
-",canonical
car|camel|dress,Answer using only one word - camel or dress and not car. Which is more similar in semantic meaning to car?,"- desert
- has a hood",canonical
car|camel|crowbar,Answer using only one word - camel or crowbar and not car. Which is more similar in semantic meaning to car?,"- is a desert creature
- is",canonical
car|camel|cactus,Answer using only one word - camel or cactus and not car. Which is more similar in semantic meaning to car?,"- desert
- growls, b",canonical
car|camel|candle,Answer using only one word - camel or candle and not car. Which is more similar in semantic meaning to car?,"- desert
- dune
-",canonical
car|camel|burrito,Answer using only one word - camel or burrito and not car. Which is more similar in semantic meaning to car?,"- desert
- dune
-",canonical
car|camel|bell,Answer using only one word - camel or bell and not car. Which is more similar in semantic meaning to car?,"- desert
- dune
-",canonical
car|camel|drill,Answer using only one word - camel or drill and not car. Which is more similar in semantic meaning to car?,"- is a desert creature
- lives",canonical
car|camel|blackberry,Answer using only one word - camel or blackberry and not car. Which is more similar in semantic meaning to car?,"- desert
- dune
-",canonical
car|camel|tumbleweed,Answer using only one word - camel or tumbleweed and not car. Which is more similar in semantic meaning to car?,"- desert
- slippery light material",canonical
car|ant|beetle,Answer using only one word - ant or beetle and not car. Which is more similar in semantic meaning to car?,"- bug
- is a common name",canonical
car|ant|bird,Answer using only one word - ant or bird and not car. Which is more similar in semantic meaning to car?,"- is a popular automobile
- can",canonical
car|ant|file,Answer using only one word - ant or file and not car. Which is more similar in semantic meaning to car?,"- is a vehicle
- has a",canonical
car|ant|chocolate,Answer using only one word - ant or chocolate and not car. Which is more similar in semantic meaning to car?,"- cacao pods
- dark candy",canonical
car|ant|bench,Answer using only one word - ant or bench and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|ant|missile,Answer using only one word - ant or missile and not car. Which is more similar in semantic meaning to car?,"- rocket
- is a rocket",canonical
car|ant|tree,Answer using only one word - ant or tree and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|ant|bassoon,Answer using only one word - ant or bassoon and not car. Which is more similar in semantic meaning to car?,- notes that both are used to make,canonical
car|ant|artichoke,Answer using only one word - ant or artichoke and not car. Which is more similar in semantic meaning to car?,"- cab, cargo
- is a",canonical
car|ant|blender,Answer using only one word - ant or blender and not car. Which is more similar in semantic meaning to car?,"- is a grooming implement
- has",canonical
car|ant|dress,Answer using only one word - ant or dress and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|ant|crowbar,Answer using only one word - ant or crowbar and not car. Which is more similar in semantic meaning to car?,"- aka a pinch bar
- aka",canonical
car|ant|cactus,Answer using only one word - ant or cactus and not car. Which is more similar in semantic meaning to car?,"- cactus
- is a desert",canonical
car|ant|candle,Answer using only one word - ant or candle and not car. Which is more similar in semantic meaning to car?,"- provides a means of transportation
-",canonical
car|ant|burrito,Answer using only one word - ant or burrito and not car. Which is more similar in semantic meaning to car?,"- tortilla
- has corn masa",canonical
car|ant|bell,Answer using only one word - ant or bell and not car. Which is more similar in semantic meaning to car?,"- cab, cargo
- is a",canonical
car|ant|drill,Answer using only one word - ant or drill and not car. Which is more similar in semantic meaning to car?,- is a species of small to medium,canonical
car|ant|blackberry,Answer using only one word - ant or blackberry and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|ant|tumbleweed,Answer using only one word - ant or tumbleweed and not car. Which is more similar in semantic meaning to car?,"- is a cliche
- is",canonical
car|beetle|bird,Answer using only one word - beetle or bird and not car. Which is more similar in semantic meaning to car?,"- includes ladybugs
- ladybugs",canonical
car|beetle|file,Answer using only one word - beetle or file and not car. Which is more similar in semantic meaning to car?,"- is a beetle
- has small",canonical
car|beetle|chocolate,Answer using only one word - beetle or chocolate and not car. Which is more similar in semantic meaning to car?,"- beetle
- is a beetle",canonical
car|beetle|bench,Answer using only one word - beetle or bench and not car. Which is more similar in semantic meaning to car?,"- beetle
- is a beetle",canonical
car|beetle|missile,Answer using only one word - beetle or missile and not car. Which is more similar in semantic meaning to car?,"- beetle
- is a beetle",canonical
car|beetle|tree,Answer using only one word - beetle or tree and not car. Which is more similar in semantic meaning to car?,"- includes a glove compartment
- has",canonical
car|beetle|bassoon,Answer using only one word - beetle or bassoon and not car. Which is more similar in semantic meaning to car?,- notes that both are used to make,canonical
car|beetle|artichoke,Answer using only one word - beetle or artichoke and not car. Which is more similar in semantic meaning to car?,"- beetle
- is a beetle",canonical
car|beetle|blender,Answer using only one word - beetle or blender and not car. Which is more similar in semantic meaning to car?,"- looks like a beetle
- can",canonical
car|beetle|dress,Answer using only one word - beetle or dress and not car. Which is more similar in semantic meaning to car?,"- beetle
- is a beetle",canonical
car|beetle|crowbar,Answer using only one word - beetle or crowbar and not car. Which is more similar in semantic meaning to car?,"- aka a pinch bar
- aka",canonical
car|beetle|cactus,Answer using only one word - beetle or cactus and not car. Which is more similar in semantic meaning to car?,"- cactus
- is a desert",canonical
car|beetle|candle,Answer using only one word - beetle or candle and not car. Which is more similar in semantic meaning to car?,"- bug
- has small wheels",canonical
car|beetle|burrito,Answer using only one word - beetle or burrito and not car. Which is more similar in semantic meaning to car?,"- beetle
- is a beetle",canonical
car|beetle|bell,Answer using only one word - beetle or bell and not car. Which is more similar in semantic meaning to car?,"- beetle
- is a beetle",canonical
car|beetle|drill,Answer using only one word - beetle or drill and not car. Which is more similar in semantic meaning to car?,"- is a beetle
- has small",canonical
car|beetle|blackberry,Answer using only one word - beetle or blackberry and not car. Which is more similar in semantic meaning to car?,"- bug
- has small wheels",canonical
car|beetle|tumbleweed,Answer using only one word - beetle or tumbleweed and not car. Which is more similar in semantic meaning to car?,"- is a beetle
- has small",canonical
car|bird|file,Answer using only one word - bird or file and not car. Which is more similar in semantic meaning to car?,"- is a popular automobile
- can",canonical
car|bird|chocolate,Answer using only one word - bird or chocolate and not car. Which is more similar in semantic meaning to car?,"- chocolate
- is a dessert",canonical
car|bird|bench,Answer using only one word - bird or bench and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|bird|missile,Answer using only one word - bird or missile and not car. Which is more similar in semantic meaning to car?,"- rocket
- is a missile",canonical
car|bird|tree,Answer using only one word - bird or tree and not car. Which is more similar in semantic meaning to car?,"- includes a glove compartment
- has",canonical
car|bird|bassoon,Answer using only one word - bird or bassoon and not car. Which is more similar in semantic meaning to car?,- notes that both are used to make,canonical
car|bird|artichoke,Answer using only one word - bird or artichoke and not car. Which is more similar in semantic meaning to car?,"- car
- is a popular automobile",canonical
car|bird|blender,Answer using only one word - bird or blender and not car. Which is more similar in semantic meaning to car?,"- is a grooming implement
- is",canonical
car|bird|dress,Answer using only one word - bird or dress and not car. Which is more similar in semantic meaning to car?,"- is a popular automobile
- can",canonical
car|bird|crowbar,Answer using only one word - bird or crowbar and not car. Which is more similar in semantic meaning to car?,"- aka a pinch bar
- aka",canonical
car|bird|cactus,Answer using only one word - bird or cactus and not car. Which is more similar in semantic meaning to car?,"- cactus
- is a desert",canonical
car|bird|candle,Answer using only one word - bird or candle and not car. Which is more similar in semantic meaning to car?,"- is a popular automobile
- can",canonical
car|bird|burrito,Answer using only one word - bird or burrito and not car. Which is more similar in semantic meaning to car?,"- contains corn masa outside
- has",canonical
car|bird|bell,Answer using only one word - bird or bell and not car. Which is more similar in semantic meaning to car?,"- is a verb
- means to",canonical
car|bird|drill,Answer using only one word - bird or drill and not car. Which is more similar in semantic meaning to car?,"- is a species of whale
-",canonical
car|bird|blackberry,Answer using only one word - bird or blackberry and not car. Which is more similar in semantic meaning to car?,"- answer: blackberry
- reason",canonical
car|bird|tumbleweed,Answer using only one word - bird or tumbleweed and not car. Which is more similar in semantic meaning to car?,"- is a cliche
- is",canonical
car|file|chocolate,Answer using only one word - file or chocolate and not car. Which is more similar in semantic meaning to car?,- is a popular flavor of candy,canonical
car|file|bench,Answer using only one word - file or bench and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|file|missile,Answer using only one word - file or missile and not car. Which is more similar in semantic meaning to car?,"- is a popular automobile
- can",canonical
car|file|tree,Answer using only one word - file or tree and not car. Which is more similar in semantic meaning to car?,"- is a popular automobile
- can",canonical
car|file|bassoon,Answer using only one word - file or bassoon and not car. Which is more similar in semantic meaning to car?,"- notes that have long duration
-",canonical
car|file|artichoke,Answer using only one word - file or artichoke and not car. Which is more similar in semantic meaning to car?,"- car
- is a popular automobile",canonical
car|file|blender,Answer using only one word - file or blender and not car. Which is more similar in semantic meaning to car?,"- is a grooming implement
- is",canonical
car|file|dress,Answer using only one word - file or dress and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|file|crowbar,Answer using only one word - file or crowbar and not car. Which is more similar in semantic meaning to car?,"- is a metal working tool
-",canonical
car|file|cactus,Answer using only one word - file or cactus and not car. Which is more similar in semantic meaning to car?,"- cactus
- is a desert",canonical
car|file|candle,Answer using only one word - file or candle and not car. Which is more similar in semantic meaning to car?,"- is a popular automobile
- can",canonical
car|file|burrito,Answer using only one word - file or burrito and not car. Which is more similar in semantic meaning to car?,"- is a popular fast food
-",canonical
car|file|bell,Answer using only one word - file or bell and not car. Which is more similar in semantic meaning to car?,"- is a brass instrument
- is",canonical
car|file|drill,Answer using only one word - file or drill and not car. Which is more similar in semantic meaning to car?,"- is a grooming implement
- is",canonical
car|file|blackberry,Answer using only one word - file or blackberry and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|file|tumbleweed,Answer using only one word - file or tumbleweed and not car. Which is more similar in semantic meaning to car?,"- is a cliche
- is",canonical
car|chocolate|bench,Answer using only one word - chocolate or bench and not car. Which is more similar in semantic meaning to car?,"- cacao pods
- dark candy",canonical
car|chocolate|missile,Answer using only one word - chocolate or missile and not car. Which is more similar in semantic meaning to car?,"- cacao pods
- dark candy",canonical
car|chocolate|tree,Answer using only one word - chocolate or tree and not car. Which is more similar in semantic meaning to car?,"- cacao pods
- dark candy",canonical
car|chocolate|bassoon,Answer using only one word - chocolate or bassoon and not car. Which is more similar in semantic meaning to car?,"- notes have long duration
- influences",canonical
car|chocolate|artichoke,Answer using only one word - chocolate or artichoke and not car. Which is more similar in semantic meaning to car?,"- caviar
- is a",canonical
car|chocolate|blender,Answer using only one word - chocolate or blender and not car. Which is more similar in semantic meaning to car?,"- editor
- can be a car",canonical
car|chocolate|dress,Answer using only one word - chocolate or dress and not car. Which is more similar in semantic meaning to car?,"- cacao pods
- dark candy",canonical
car|chocolate|crowbar,Answer using only one word - chocolate or crowbar and not car. Which is more similar in semantic meaning to car?,"- aka a pinch bar
- aka",canonical
car|chocolate|cactus,Answer using only one word - chocolate or cactus and not car. Which is more similar in semantic meaning to car?,"- cactus
- is a desert",canonical
car|chocolate|candle,Answer using only one word - chocolate or candle and not car. Which is more similar in semantic meaning to car?,"- cacao pods
- dark candy",canonical
car|chocolate|burrito,Answer using only one word - chocolate or burrito and not car. Which is more similar in semantic meaning to car?,"- cacao pods
- dark candy",canonical
car|chocolate|bell,Answer using only one word - chocolate or bell and not car. Which is more similar in semantic meaning to car?,"- cacao pods
- dark candy",canonical
car|chocolate|drill,Answer using only one word - chocolate or drill and not car. Which is more similar in semantic meaning to car?,"- cacao pods
- dark candy",canonical
car|chocolate|blackberry,Answer using only one word - chocolate or blackberry and not car. Which is more similar in semantic meaning to car?,"- cacao pods
- dark candy",canonical
car|chocolate|tumbleweed,Answer using only one word - chocolate or tumbleweed and not car. Which is more similar in semantic meaning to car?,"- cliche
- is a metaphor",canonical
car|bench|missile,Answer using only one word - bench or missile and not car. Which is more similar in semantic meaning to car?,"- rocket
- is a rocket",canonical
car|bench|tree,Answer using only one word - bench or tree and not car. Which is more similar in semantic meaning to car?,"- a place to rest outside
-",canonical
car|bench|bassoon,Answer using only one word - bench or bassoon and not car. Which is more similar in semantic meaning to car?,- notes that a bassoon is a,canonical
