input,prompt,response
Hammer|Lizard|Toad,Answer using only one word - Lizard or Toad and not Hammer. Which is more similar in semantic meaning to Hammer?,
Dinosaur|Salamander|Spanner,Answer using only one word - Salamander or Spanner and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Shovel|Dinosaur|Salamander,Answer using only one word - Dinosaur or Salamander and not Shovel. Which is more similar in semantic meaning to Shovel?,
Chisel|Chameleon|Hammer,Answer using only one word - Chameleon or Hammer and not Chisel. Which is more similar in semantic meaning to Chisel?,
Spanner|Crocodile|Knife,Answer using only one word - Crocodile or Knife and not Spanner. Which is more similar in semantic meaning to Spanner?,
Knife|Alligator|Lawn Mower,Answer using only one word - Alligator or Lawn Mower and not Knife. Which is more similar in semantic meaning to Knife?,
Screwdriver|Oil can|Turtle,Answer using only one word - Oil can or Turtle and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Boa python|Alligator|Nail,Answer using only one word - Alligator or Nail and not Boa python. Which is more similar in semantic meaning to Boa python?,
Knife|Gecko|Spanner,Answer using only one word - Gecko or Spanner and not Knife. Which is more similar in semantic meaning to Knife?,
Chameleon|Anvil|Screwdriver,Answer using only one word - Anvil or Screwdriver and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Dinosaur|Oil can|Spanner,Answer using only one word - Oil can or Spanner and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Grinding disk|Chameleon|Lizard,Answer using only one word - Chameleon or Lizard and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Caiman|Cobra|Hammer,Answer using only one word - Cobra or Hammer and not Caiman. Which is more similar in semantic meaning to Caiman?,
Boa python|Dinosaur|Screwdriver,Answer using only one word - Dinosaur or Screwdriver and not Boa python. Which is more similar in semantic meaning to Boa python?,
Salamander|Chameleon|Dinosaur,Answer using only one word - Chameleon or Dinosaur and not Salamander. Which is more similar in semantic meaning to Salamander?,
Nail|Boa python|Salamander,Answer using only one word - Boa python or Salamander and not Nail. Which is more similar in semantic meaning to Nail?,
Screwdriver|Gecko|Spanner,Answer using only one word - Gecko or Spanner and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Paint brush|Gecko|Screwdriver,Answer using only one word - Gecko or Screwdriver and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Gecko|Alligator|Salamander,Answer using only one word - Alligator or Salamander and not Gecko. Which is more similar in semantic meaning to Gecko?,
Paint brush|Dinosaur|Salamander,Answer using only one word - Dinosaur or Salamander and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Lawn Mower|Dinosaur|Salamander,Answer using only one word - Dinosaur or Salamander and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Knife|Hammer|Turtle,Answer using only one word - Hammer or Turtle and not Knife. Which is more similar in semantic meaning to Knife?,
Saw|Chameleon|Gecko,Answer using only one word - Chameleon or Gecko and not Saw. Which is more similar in semantic meaning to Saw?,
Crocodile|Alligator|Turtle,Answer using only one word - Alligator or Turtle and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Lawn Mower|Cobra|Shovel,Answer using only one word - Cobra or Shovel and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Tortoise|Salamander|Shovel,Answer using only one word - Salamander or Shovel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Alligator|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Alligator. Which is more similar in semantic meaning to Alligator?,
Crocodile|Dinosaur|Knife,Answer using only one word - Dinosaur or Knife and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Dinosaur|Anvil|Tortoise,Answer using only one word - Anvil or Tortoise and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Turtle|Grinding disk|Lizard,Answer using only one word - Grinding disk or Lizard and not Turtle. Which is more similar in semantic meaning to Turtle?,
Tortoise|Cobra|Gecko,Answer using only one word - Cobra or Gecko and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Dinosaur|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Boa python|Blindworm|Saw,Answer using only one word - Blindworm or Saw and not Boa python. Which is more similar in semantic meaning to Boa python?,
Chisel|Grinding disk|Saw,Answer using only one word - Grinding disk or Saw and not Chisel. Which is more similar in semantic meaning to Chisel?,
Blindworm|Paint brush|Salamander,Answer using only one word - Paint brush or Salamander and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Spanner|Snake|Toad,Answer using only one word - Snake or Toad and not Spanner. Which is more similar in semantic meaning to Spanner?,
Chisel|Caiman|Gecko,Answer using only one word - Caiman or Gecko and not Chisel. Which is more similar in semantic meaning to Chisel?,
Lizard|Oil can|Shovel,Answer using only one word - Oil can or Shovel and not Lizard. Which is more similar in semantic meaning to Lizard?,
Axe|Hammer|Shovel,Answer using only one word - Hammer or Shovel and not Axe. Which is more similar in semantic meaning to Axe?,
Grinding disk|Knife|Lizard,Answer using only one word - Knife or Lizard and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Chisel|Anvil|Blindworm,Answer using only one word - Anvil or Blindworm and not Chisel. Which is more similar in semantic meaning to Chisel?,
Hammer|Anvil|Vacuum,Answer using only one word - Anvil or Vacuum and not Hammer. Which is more similar in semantic meaning to Hammer?,
Screwdriver|Dinosaur|Tortoise,Answer using only one word - Dinosaur or Tortoise and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Cobra|Tortoise|Turtle,Answer using only one word - Tortoise or Turtle and not Cobra. Which is more similar in semantic meaning to Cobra?,
Crocodile|Knife|Vacuum,Answer using only one word - Knife or Vacuum and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Hammer|Knife|Shovel,Answer using only one word - Knife or Shovel and not Hammer. Which is more similar in semantic meaning to Hammer?,
Lizard|Anvil|Cobra,Answer using only one word - Anvil or Cobra and not Lizard. Which is more similar in semantic meaning to Lizard?,
Salamander|Chameleon|Chisel,Answer using only one word - Chameleon or Chisel and not Salamander. Which is more similar in semantic meaning to Salamander?,
Hammer|Knife|Paint brush,Answer using only one word - Knife or Paint brush and not Hammer. Which is more similar in semantic meaning to Hammer?,
Crocodile|Grinding disk|Lizard,Answer using only one word - Grinding disk or Lizard and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Saw|Boa python|Paint brush,Answer using only one word - Boa python or Paint brush and not Saw. Which is more similar in semantic meaning to Saw?,
Vacuum|Lawn Mower|Screwdriver,Answer using only one word - Lawn Mower or Screwdriver and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Gecko|Anvil|Crocodile,Answer using only one word - Anvil or Crocodile and not Gecko. Which is more similar in semantic meaning to Gecko?,
Saw|Lizard|Snake,Answer using only one word - Lizard or Snake and not Saw. Which is more similar in semantic meaning to Saw?,
Alligator|Caiman|Gecko,Answer using only one word - Caiman or Gecko and not Alligator. Which is more similar in semantic meaning to Alligator?,
Gecko|Alligator|Tortoise,Answer using only one word - Alligator or Tortoise and not Gecko. Which is more similar in semantic meaning to Gecko?,
Blindworm|Crocodile|Tortoise,Answer using only one word - Crocodile or Tortoise and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Knife|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Knife. Which is more similar in semantic meaning to Knife?,
Alligator|Chameleon|Dinosaur,Answer using only one word - Chameleon or Dinosaur and not Alligator. Which is more similar in semantic meaning to Alligator?,
Salamander|Blindworm|Snake,Answer using only one word - Blindworm or Snake and not Salamander. Which is more similar in semantic meaning to Salamander?,
Oil can|Blindworm|Lizard,Answer using only one word - Blindworm or Lizard and not Oil can. Which is more similar in semantic meaning to Oil can?,
Boa python|Blindworm|Shovel,Answer using only one word - Blindworm or Shovel and not Boa python. Which is more similar in semantic meaning to Boa python?,
Turtle|Lizard|Vacuum,Answer using only one word - Lizard or Vacuum and not Turtle. Which is more similar in semantic meaning to Turtle?,
Saw|Dinosaur|Turtle,Answer using only one word - Dinosaur or Turtle and not Saw. Which is more similar in semantic meaning to Saw?,
Knife|Chisel|Gecko,Answer using only one word - Chisel or Gecko and not Knife. Which is more similar in semantic meaning to Knife?,
Lizard|Chameleon|Knife,Answer using only one word - Chameleon or Knife and not Lizard. Which is more similar in semantic meaning to Lizard?,
Toad|Grinding disk|Snake,Answer using only one word - Grinding disk or Snake and not Toad. Which is more similar in semantic meaning to Toad?,
Tortoise|Blindworm|Caiman,Answer using only one word - Blindworm or Caiman and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Snake|Alligator|Saw,Answer using only one word - Alligator or Saw and not Snake. Which is more similar in semantic meaning to Snake?,
Screwdriver|Anvil|Oil can,Answer using only one word - Anvil or Oil can and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Chameleon|Dinosaur|Lawn Mower,Answer using only one word - Dinosaur or Lawn Mower and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Toad|Boa python|Hammer,Answer using only one word - Boa python or Hammer and not Toad. Which is more similar in semantic meaning to Toad?,
Hammer|Caiman|Spanner,Answer using only one word - Caiman or Spanner and not Hammer. Which is more similar in semantic meaning to Hammer?,
Nail|Anvil|Snake,Answer using only one word - Anvil or Snake and not Nail. Which is more similar in semantic meaning to Nail?,
Dinosaur|Gecko|Toad,Answer using only one word - Gecko or Toad and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Oil can|Chameleon|Turtle,Answer using only one word - Chameleon or Turtle and not Oil can. Which is more similar in semantic meaning to Oil can?,
Axe|Lawn Mower|Toad,Answer using only one word - Lawn Mower or Toad and not Axe. Which is more similar in semantic meaning to Axe?,
Chisel|Alligator|Spanner,Answer using only one word - Alligator or Spanner and not Chisel. Which is more similar in semantic meaning to Chisel?,
Paint brush|Cobra|Toad,Answer using only one word - Cobra or Toad and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Lizard|Caiman|Crocodile,Answer using only one word - Caiman or Crocodile and not Lizard. Which is more similar in semantic meaning to Lizard?,
Turtle|Chameleon|Nail,Answer using only one word - Chameleon or Nail and not Turtle. Which is more similar in semantic meaning to Turtle?,
Knife|Gecko|Salamander,Answer using only one word - Gecko or Salamander and not Knife. Which is more similar in semantic meaning to Knife?,
Crocodile|Blindworm|Lizard,Answer using only one word - Blindworm or Lizard and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Paint brush|Lawn Mower|Saw,Answer using only one word - Lawn Mower or Saw and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Salamander|Boa python|Paint brush,Answer using only one word - Boa python or Paint brush and not Salamander. Which is more similar in semantic meaning to Salamander?,
Turtle|Knife|Snake,Answer using only one word - Knife or Snake and not Turtle. Which is more similar in semantic meaning to Turtle?,
Lawn Mower|Boa python|Nail,Answer using only one word - Boa python or Nail and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Alligator|Boa python|Vacuum,Answer using only one word - Boa python or Vacuum and not Alligator. Which is more similar in semantic meaning to Alligator?,
Chameleon|Axe|Shovel,Answer using only one word - Axe or Shovel and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Spanner|Chameleon|Hammer,Answer using only one word - Chameleon or Hammer and not Spanner. Which is more similar in semantic meaning to Spanner?,
Crocodile|Boa python|Grinding disk,Answer using only one word - Boa python or Grinding disk and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Dinosaur|Crocodile|Gecko,Answer using only one word - Crocodile or Gecko and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Shovel|Alligator|Nail,Answer using only one word - Alligator or Nail and not Shovel. Which is more similar in semantic meaning to Shovel?,
Dinosaur|Hammer|Vacuum,Answer using only one word - Hammer or Vacuum and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Snake|Anvil|Screwdriver,Answer using only one word - Anvil or Screwdriver and not Snake. Which is more similar in semantic meaning to Snake?,
Screwdriver|Alligator|Crocodile,Answer using only one word - Alligator or Crocodile and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Hammer|Alligator|Saw,Answer using only one word - Alligator or Saw and not Hammer. Which is more similar in semantic meaning to Hammer?,
Nail|Anvil|Salamander,Answer using only one word - Anvil or Salamander and not Nail. Which is more similar in semantic meaning to Nail?,
Spanner|Anvil|Lizard,Answer using only one word - Anvil or Lizard and not Spanner. Which is more similar in semantic meaning to Spanner?,
Alligator|Cobra|Screwdriver,Answer using only one word - Cobra or Screwdriver and not Alligator. Which is more similar in semantic meaning to Alligator?,
Axe|Snake|Vacuum,Answer using only one word - Snake or Vacuum and not Axe. Which is more similar in semantic meaning to Axe?,
Cobra|Saw|Spanner,Answer using only one word - Saw or Spanner and not Cobra. Which is more similar in semantic meaning to Cobra?,
Hammer|Caiman|Turtle,Answer using only one word - Caiman or Turtle and not Hammer. Which is more similar in semantic meaning to Hammer?,
Toad|Cobra|Lizard,Answer using only one word - Cobra or Lizard and not Toad. Which is more similar in semantic meaning to Toad?,
Spanner|Lizard|Shovel,Answer using only one word - Lizard or Shovel and not Spanner. Which is more similar in semantic meaning to Spanner?,
Chisel|Oil can|Spanner,Answer using only one word - Oil can or Spanner and not Chisel. Which is more similar in semantic meaning to Chisel?,
Axe|Boa python|Vacuum,Answer using only one word - Boa python or Vacuum and not Axe. Which is more similar in semantic meaning to Axe?,
Toad|Shovel|Turtle,Answer using only one word - Shovel or Turtle and not Toad. Which is more similar in semantic meaning to Toad?,
Caiman|Axe|Turtle,Answer using only one word - Axe or Turtle and not Caiman. Which is more similar in semantic meaning to Caiman?,
Alligator|Salamander|Snake,Answer using only one word - Salamander or Snake and not Alligator. Which is more similar in semantic meaning to Alligator?,
Lizard|Dinosaur|Screwdriver,Answer using only one word - Dinosaur or Screwdriver and not Lizard. Which is more similar in semantic meaning to Lizard?,
Toad|Gecko|Turtle,Answer using only one word - Gecko or Turtle and not Toad. Which is more similar in semantic meaning to Toad?,
Shovel|Lizard|Vacuum,Answer using only one word - Lizard or Vacuum and not Shovel. Which is more similar in semantic meaning to Shovel?,
Hammer|Axe|Blindworm,Answer using only one word - Axe or Blindworm and not Hammer. Which is more similar in semantic meaning to Hammer?,
Saw|Anvil|Boa python,Answer using only one word - Anvil or Boa python and not Saw. Which is more similar in semantic meaning to Saw?,
Turtle|Blindworm|Chameleon,Answer using only one word - Blindworm or Chameleon and not Turtle. Which is more similar in semantic meaning to Turtle?,
Hammer|Grinding disk|Oil can,Answer using only one word - Grinding disk or Oil can and not Hammer. Which is more similar in semantic meaning to Hammer?,
Turtle|Chisel|Salamander,Answer using only one word - Chisel or Salamander and not Turtle. Which is more similar in semantic meaning to Turtle?,
Boa python|Cobra|Grinding disk,Answer using only one word - Cobra or Grinding disk and not Boa python. Which is more similar in semantic meaning to Boa python?,
Caiman|Cobra|Dinosaur,Answer using only one word - Cobra or Dinosaur and not Caiman. Which is more similar in semantic meaning to Caiman?,
Gecko|Chameleon|Grinding disk,Answer using only one word - Chameleon or Grinding disk and not Gecko. Which is more similar in semantic meaning to Gecko?,
Lawn Mower|Spanner|Vacuum,Answer using only one word - Spanner or Vacuum and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Lawn Mower|Hammer|Paint brush,Answer using only one word - Hammer or Paint brush and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Paint brush|Oil can|Snake,Answer using only one word - Oil can or Snake and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Chameleon|Crocodile|Lawn Mower,Answer using only one word - Crocodile or Lawn Mower and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Chisel|Dinosaur|Lizard,Answer using only one word - Dinosaur or Lizard and not Chisel. Which is more similar in semantic meaning to Chisel?,
Boa python|Crocodile|Paint brush,Answer using only one word - Crocodile or Paint brush and not Boa python. Which is more similar in semantic meaning to Boa python?,
Shovel|Boa python|Paint brush,Answer using only one word - Boa python or Paint brush and not Shovel. Which is more similar in semantic meaning to Shovel?,
Salamander|Lizard|Shovel,Answer using only one word - Lizard or Shovel and not Salamander. Which is more similar in semantic meaning to Salamander?,
Paint brush|Cobra|Tortoise,Answer using only one word - Cobra or Tortoise and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Crocodile|Boa python|Snake,Answer using only one word - Boa python or Snake and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Caiman|Anvil|Screwdriver,Answer using only one word - Anvil or Screwdriver and not Caiman. Which is more similar in semantic meaning to Caiman?,
Nail|Alligator|Dinosaur,Answer using only one word - Alligator or Dinosaur and not Nail. Which is more similar in semantic meaning to Nail?,
Lizard|Blindworm|Boa python,Answer using only one word - Blindworm or Boa python and not Lizard. Which is more similar in semantic meaning to Lizard?,
Crocodile|Nail|Turtle,Answer using only one word - Nail or Turtle and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Alligator|Oil can|Salamander,Answer using only one word - Oil can or Salamander and not Alligator. Which is more similar in semantic meaning to Alligator?,
Vacuum|Knife|Lizard,Answer using only one word - Knife or Lizard and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Saw|Chameleon|Snake,Answer using only one word - Chameleon or Snake and not Saw. Which is more similar in semantic meaning to Saw?,
Chisel|Dinosaur|Nail,Answer using only one word - Dinosaur or Nail and not Chisel. Which is more similar in semantic meaning to Chisel?,
Grinding disk|Cobra|Crocodile,Answer using only one word - Cobra or Crocodile and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Blindworm|Chameleon|Dinosaur,Answer using only one word - Chameleon or Dinosaur and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Crocodile|Lawn Mower|Oil can,Answer using only one word - Lawn Mower or Oil can and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Saw|Boa python|Tortoise,Answer using only one word - Boa python or Tortoise and not Saw. Which is more similar in semantic meaning to Saw?,
Chameleon|Caiman|Paint brush,Answer using only one word - Caiman or Paint brush and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Paint brush|Boa python|Vacuum,Answer using only one word - Boa python or Vacuum and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Saw|Paint brush|Spanner,Answer using only one word - Paint brush or Spanner and not Saw. Which is more similar in semantic meaning to Saw?,
Axe|Cobra|Screwdriver,Answer using only one word - Cobra or Screwdriver and not Axe. Which is more similar in semantic meaning to Axe?,
Hammer|Oil can|Saw,Answer using only one word - Oil can or Saw and not Hammer. Which is more similar in semantic meaning to Hammer?,
Oil can|Screwdriver|Shovel,Answer using only one word - Screwdriver or Shovel and not Oil can. Which is more similar in semantic meaning to Oil can?,
Anvil|Hammer|Toad,Answer using only one word - Hammer or Toad and not Anvil. Which is more similar in semantic meaning to Anvil?,
Paint brush|Dinosaur|Knife,Answer using only one word - Dinosaur or Knife and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Vacuum|Gecko|Shovel,Answer using only one word - Gecko or Shovel and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Chisel|Oil can|Tortoise,Answer using only one word - Oil can or Tortoise and not Chisel. Which is more similar in semantic meaning to Chisel?,
Alligator|Boa python|Caiman,Answer using only one word - Boa python or Caiman and not Alligator. Which is more similar in semantic meaning to Alligator?,
Gecko|Boa python|Lawn Mower,Answer using only one word - Boa python or Lawn Mower and not Gecko. Which is more similar in semantic meaning to Gecko?,
Chisel|Lizard|Spanner,Answer using only one word - Lizard or Spanner and not Chisel. Which is more similar in semantic meaning to Chisel?,
Shovel|Chameleon|Vacuum,Answer using only one word - Chameleon or Vacuum and not Shovel. Which is more similar in semantic meaning to Shovel?,
Salamander|Cobra|Knife,Answer using only one word - Cobra or Knife and not Salamander. Which is more similar in semantic meaning to Salamander?,
Paint brush|Caiman|Salamander,Answer using only one word - Caiman or Salamander and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Knife|Caiman|Gecko,Answer using only one word - Caiman or Gecko and not Knife. Which is more similar in semantic meaning to Knife?,
Salamander|Anvil|Turtle,Answer using only one word - Anvil or Turtle and not Salamander. Which is more similar in semantic meaning to Salamander?,
Crocodile|Anvil|Chameleon,Answer using only one word - Anvil or Chameleon and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Snake|Tortoise|Vacuum,Answer using only one word - Tortoise or Vacuum and not Snake. Which is more similar in semantic meaning to Snake?,
Cobra|Snake|Tortoise,Answer using only one word - Snake or Tortoise and not Cobra. Which is more similar in semantic meaning to Cobra?,
Blindworm|Boa python|Screwdriver,Answer using only one word - Boa python or Screwdriver and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Tortoise|Oil can|Salamander,Answer using only one word - Oil can or Salamander and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Tortoise|Lawn Mower|Nail,Answer using only one word - Lawn Mower or Nail and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Screwdriver|Snake|Tortoise,Answer using only one word - Snake or Tortoise and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Paint brush|Caiman|Hammer,Answer using only one word - Caiman or Hammer and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Chameleon|Hammer|Screwdriver,Answer using only one word - Hammer or Screwdriver and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Lizard|Blindworm|Oil can,Answer using only one word - Blindworm or Oil can and not Lizard. Which is more similar in semantic meaning to Lizard?,
Anvil|Hammer|Oil can,Answer using only one word - Hammer or Oil can and not Anvil. Which is more similar in semantic meaning to Anvil?,
Alligator|Anvil|Tortoise,Answer using only one word - Anvil or Tortoise and not Alligator. Which is more similar in semantic meaning to Alligator?,
Toad|Gecko|Screwdriver,Answer using only one word - Gecko or Screwdriver and not Toad. Which is more similar in semantic meaning to Toad?,
Lawn Mower|Screwdriver|Shovel,Answer using only one word - Screwdriver or Shovel and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Gecko|Anvil|Nail,Answer using only one word - Anvil or Nail and not Gecko. Which is more similar in semantic meaning to Gecko?,
Blindworm|Gecko|Toad,Answer using only one word - Gecko or Toad and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Dinosaur|Gecko|Vacuum,Answer using only one word - Gecko or Vacuum and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Caiman|Nail|Toad,Answer using only one word - Nail or Toad and not Caiman. Which is more similar in semantic meaning to Caiman?,
Saw|Boa python|Shovel,Answer using only one word - Boa python or Shovel and not Saw. Which is more similar in semantic meaning to Saw?,
Snake|Axe|Hammer,Answer using only one word - Axe or Hammer and not Snake. Which is more similar in semantic meaning to Snake?,
Spanner|Dinosaur|Tortoise,Answer using only one word - Dinosaur or Tortoise and not Spanner. Which is more similar in semantic meaning to Spanner?,
Cobra|Anvil|Tortoise,Answer using only one word - Anvil or Tortoise and not Cobra. Which is more similar in semantic meaning to Cobra?,
Chameleon|Crocodile|Gecko,Answer using only one word - Crocodile or Gecko and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Salamander|Gecko|Toad,Answer using only one word - Gecko or Toad and not Salamander. Which is more similar in semantic meaning to Salamander?,
Chameleon|Shovel|Toad,Answer using only one word - Shovel or Toad and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Saw|Shovel|Tortoise,Answer using only one word - Shovel or Tortoise and not Saw. Which is more similar in semantic meaning to Saw?,
Toad|Blindworm|Grinding disk,Answer using only one word - Blindworm or Grinding disk and not Toad. Which is more similar in semantic meaning to Toad?,
Lawn Mower|Shovel|Toad,Answer using only one word - Shovel or Toad and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Paint brush|Snake|Spanner,Answer using only one word - Snake or Spanner and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Paint brush|Chisel|Cobra,Answer using only one word - Chisel or Cobra and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Crocodile|Gecko|Paint brush,Answer using only one word - Gecko or Paint brush and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Lawn Mower|Hammer|Tortoise,Answer using only one word - Hammer or Tortoise and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Hammer|Dinosaur|Toad,Answer using only one word - Dinosaur or Toad and not Hammer. Which is more similar in semantic meaning to Hammer?,
Alligator|Boa python|Nail,Answer using only one word - Boa python or Nail and not Alligator. Which is more similar in semantic meaning to Alligator?,
Tortoise|Crocodile|Saw,Answer using only one word - Crocodile or Saw and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Dinosaur|Blindworm|Hammer,Answer using only one word - Blindworm or Hammer and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Spanner|Shovel|Turtle,Answer using only one word - Shovel or Turtle and not Spanner. Which is more similar in semantic meaning to Spanner?,
Knife|Tortoise|Vacuum,Answer using only one word - Tortoise or Vacuum and not Knife. Which is more similar in semantic meaning to Knife?,
Dinosaur|Saw|Snake,Answer using only one word - Saw or Snake and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Caiman|Snake|Vacuum,Answer using only one word - Snake or Vacuum and not Caiman. Which is more similar in semantic meaning to Caiman?,
Turtle|Cobra|Hammer,Answer using only one word - Cobra or Hammer and not Turtle. Which is more similar in semantic meaning to Turtle?,
Blindworm|Axe|Hammer,Answer using only one word - Axe or Hammer and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Saw|Boa python|Turtle,Answer using only one word - Boa python or Turtle and not Saw. Which is more similar in semantic meaning to Saw?,
Boa python|Chameleon|Vacuum,Answer using only one word - Chameleon or Vacuum and not Boa python. Which is more similar in semantic meaning to Boa python?,
Lawn Mower|Saw|Spanner,Answer using only one word - Saw or Spanner and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Lizard|Anvil|Saw,Answer using only one word - Anvil or Saw and not Lizard. Which is more similar in semantic meaning to Lizard?,
Knife|Anvil|Snake,Answer using only one word - Anvil or Snake and not Knife. Which is more similar in semantic meaning to Knife?,
Alligator|Snake|Vacuum,Answer using only one word - Snake or Vacuum and not Alligator. Which is more similar in semantic meaning to Alligator?,
Shovel|Axe|Hammer,Answer using only one word - Axe or Hammer and not Shovel. Which is more similar in semantic meaning to Shovel?,
Axe|Dinosaur|Grinding disk,Answer using only one word - Dinosaur or Grinding disk and not Axe. Which is more similar in semantic meaning to Axe?,
Oil can|Paint brush|Toad,Answer using only one word - Paint brush or Toad and not Oil can. Which is more similar in semantic meaning to Oil can?,
Alligator|Crocodile|Screwdriver,Answer using only one word - Crocodile or Screwdriver and not Alligator. Which is more similar in semantic meaning to Alligator?,
Knife|Spanner|Toad,Answer using only one word - Spanner or Toad and not Knife. Which is more similar in semantic meaning to Knife?,
Lizard|Screwdriver|Spanner,Answer using only one word - Screwdriver or Spanner and not Lizard. Which is more similar in semantic meaning to Lizard?,
Lizard|Caiman|Spanner,Answer using only one word - Caiman or Spanner and not Lizard. Which is more similar in semantic meaning to Lizard?,
Chameleon|Lawn Mower|Salamander,Answer using only one word - Lawn Mower or Salamander and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Lizard|Alligator|Snake,Answer using only one word - Alligator or Snake and not Lizard. Which is more similar in semantic meaning to Lizard?,
Saw|Chameleon|Hammer,Answer using only one word - Chameleon or Hammer and not Saw. Which is more similar in semantic meaning to Saw?,
Anvil|Lizard|Screwdriver,Answer using only one word - Lizard or Screwdriver and not Anvil. Which is more similar in semantic meaning to Anvil?,
Grinding disk|Cobra|Salamander,Answer using only one word - Cobra or Salamander and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Crocodile|Salamander|Snake,Answer using only one word - Salamander or Snake and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Anvil|Hammer|Lizard,Answer using only one word - Hammer or Lizard and not Anvil. Which is more similar in semantic meaning to Anvil?,
Crocodile|Boa python|Caiman,Answer using only one word - Boa python or Caiman and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
