input,prompt,response
Chisel|Chameleon|Hammer,Answer using only one word - Chameleon or Hammer and not Chisel. Which is more similar in semantic meaning to Chisel?,Hammer.
Spanner|Crocodile|Knife,Answer using only one word - Crocodile or Knife and not Spanner. Which is more similar in semantic meaning to Spanner?,Spanner
Knife|Alligator|Lawn Mower,Answer using only one word - Alligator or Lawn Mower and not Knife. Which is more similar in semantic meaning to Knife?,Lawn Mower
Screwdriver|Oil can|Turtle,Answer using only one word - Oil can or Turtle and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Turtle
Boa python|Alligator|Nail,Answer using only one word - Alligator or Nail and not Boa python. Which is more similar in semantic meaning to Boa python?,Nail
Knife|Gecko|Spanner,Answer using only one word - Gecko or Spanner and not Knife. Which is more similar in semantic meaning to Knife?,Spanner
Chameleon|Anvil|Screwdriver,Answer using only one word - Anvil or Screwdriver and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Screwdriver
Dinosaur|Oil can|Spanner,Answer using only one word - Oil can or Spanner and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Dinosaur.
Grinding disk|Chameleon|Lizard,Answer using only one word - Chameleon or Lizard and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Lizard
Caiman|Cobra|Hammer,Answer using only one word - Cobra or Hammer and not Caiman. Which is more similar in semantic meaning to Caiman?,Cobra
Boa python|Dinosaur|Screwdriver,Answer using only one word - Dinosaur or Screwdriver and not Boa python. Which is more similar in semantic meaning to Boa python?,Screwdriver
Salamander|Chameleon|Dinosaur,Answer using only one word - Chameleon or Dinosaur and not Salamander. Which is more similar in semantic meaning to Salamander?,Salamander
Nail|Boa python|Salamander,Answer using only one word - Boa python or Salamander and not Nail. Which is more similar in semantic meaning to Nail?,Boa python.
Screwdriver|Gecko|Spanner,Answer using only one word - Gecko or Spanner and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Spanner
Paint brush|Gecko|Screwdriver,Answer using only one word - Gecko or Screwdriver and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Paintbrush
Gecko|Alligator|Salamander,Answer using only one word - Alligator or Salamander and not Gecko. Which is more similar in semantic meaning to Gecko?,Gecko.
Paint brush|Dinosaur|Salamander,Answer using only one word - Dinosaur or Salamander and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Salamander
Lawn Mower|Dinosaur|Salamander,Answer using only one word - Dinosaur or Salamander and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Lawn Mower
Knife|Hammer|Turtle,Answer using only one word - Hammer or Turtle and not Knife. Which is more similar in semantic meaning to Knife?,Hammer
Saw|Chameleon|Gecko,Answer using only one word - Chameleon or Gecko and not Saw. Which is more similar in semantic meaning to Saw?,Gecko
Crocodile|Alligator|Turtle,Answer using only one word - Alligator or Turtle and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Crocodile
Lawn Mower|Cobra|Shovel,Answer using only one word - Cobra or Shovel and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Shovel
Tortoise|Salamander|Shovel,Answer using only one word - Salamander or Shovel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Tortoise
Alligator|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Alligator. Which is more similar in semantic meaning to Alligator?,Tortoise
Crocodile|Dinosaur|Knife,Answer using only one word - Dinosaur or Knife and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Knife
Dinosaur|Anvil|Tortoise,Answer using only one word - Anvil or Tortoise and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Tortoise
Turtle|Grinding disk|Lizard,Answer using only one word - Grinding disk or Lizard and not Turtle. Which is more similar in semantic meaning to Turtle?,Lizard
Tortoise|Cobra|Gecko,Answer using only one word - Cobra or Gecko and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Gecko
Dinosaur|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Dinosaur.
Boa python|Blindworm|Saw,Answer using only one word - Blindworm or Saw and not Boa python. Which is more similar in semantic meaning to Boa python?,Blindworm
Chisel|Grinding disk|Saw,Answer using only one word - Grinding disk or Saw and not Chisel. Which is more similar in semantic meaning to Chisel?,Saw
Blindworm|Paint brush|Salamander,Answer using only one word - Paint brush or Salamander and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Salamander
Spanner|Snake|Toad,Answer using only one word - Snake or Toad and not Spanner. Which is more similar in semantic meaning to Spanner?,Toad
Chisel|Caiman|Gecko,Answer using only one word - Caiman or Gecko and not Chisel. Which is more similar in semantic meaning to Chisel?,Chisel.
Lizard|Oil can|Shovel,Answer using only one word - Oil can or Shovel and not Lizard. Which is more similar in semantic meaning to Lizard?,Shovel.
Axe|Hammer|Shovel,Answer using only one word - Hammer or Shovel and not Axe. Which is more similar in semantic meaning to Axe?,Hammer
Grinding disk|Knife|Lizard,Answer using only one word - Knife or Lizard and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Lizard
Chisel|Anvil|Blindworm,Answer using only one word - Anvil or Blindworm and not Chisel. Which is more similar in semantic meaning to Chisel?,Anvil
Hammer|Anvil|Vacuum,Answer using only one word - Anvil or Vacuum and not Hammer. Which is more similar in semantic meaning to Hammer?,Anvil
Screwdriver|Dinosaur|Tortoise,Answer using only one word - Dinosaur or Tortoise and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Tortoise
Cobra|Tortoise|Turtle,Answer using only one word - Tortoise or Turtle and not Cobra. Which is more similar in semantic meaning to Cobra?,Tortoise
Crocodile|Knife|Vacuum,Answer using only one word - Knife or Vacuum and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Crocodile.
Hammer|Knife|Shovel,Answer using only one word - Knife or Shovel and not Hammer. Which is more similar in semantic meaning to Hammer?,Hammer
Lizard|Anvil|Cobra,Answer using only one word - Anvil or Cobra and not Lizard. Which is more similar in semantic meaning to Lizard?,Cobra
Salamander|Chameleon|Chisel,Answer using only one word - Chameleon or Chisel and not Salamander. Which is more similar in semantic meaning to Salamander?,Chameleon
Hammer|Knife|Paint brush,Answer using only one word - Knife or Paint brush and not Hammer. Which is more similar in semantic meaning to Hammer?,Tool
Crocodile|Grinding disk|Lizard,Answer using only one word - Grinding disk or Lizard and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Lizard
Saw|Boa python|Paint brush,Answer using only one word - Boa python or Paint brush and not Saw. Which is more similar in semantic meaning to Saw?,Boa python.
Vacuum|Lawn Mower|Screwdriver,Answer using only one word - Lawn Mower or Screwdriver and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Vacuum
Gecko|Anvil|Crocodile,Answer using only one word - Anvil or Crocodile and not Gecko. Which is more similar in semantic meaning to Gecko?,Crocodile
Saw|Lizard|Snake,Answer using only one word - Lizard or Snake and not Saw. Which is more similar in semantic meaning to Saw?,Snake
Alligator|Caiman|Gecko,Answer using only one word - Caiman or Gecko and not Alligator. Which is more similar in semantic meaning to Alligator?,Caiman
Gecko|Alligator|Tortoise,Answer using only one word - Alligator or Tortoise and not Gecko. Which is more similar in semantic meaning to Gecko?,Gecko.
Blindworm|Crocodile|Tortoise,Answer using only one word - Crocodile or Tortoise and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Tortoise
Knife|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Knife. Which is more similar in semantic meaning to Knife?,Tortoise
Alligator|Chameleon|Dinosaur,Answer using only one word - Chameleon or Dinosaur and not Alligator. Which is more similar in semantic meaning to Alligator?,Dinosaur
Salamander|Blindworm|Snake,Answer using only one word - Blindworm or Snake and not Salamander. Which is more similar in semantic meaning to Salamander?,Salamander
Oil can|Blindworm|Lizard,Answer using only one word - Blindworm or Lizard and not Oil can. Which is more similar in semantic meaning to Oil can?,Lizard
Boa python|Blindworm|Shovel,Answer using only one word - Blindworm or Shovel and not Boa python. Which is more similar in semantic meaning to Boa python?,Blindworm
Turtle|Lizard|Vacuum,Answer using only one word - Lizard or Vacuum and not Turtle. Which is more similar in semantic meaning to Turtle?,Vacuum
Saw|Dinosaur|Turtle,Answer using only one word - Dinosaur or Turtle and not Saw. Which is more similar in semantic meaning to Saw?,Turtle.
Knife|Chisel|Gecko,Answer using only one word - Chisel or Gecko and not Knife. Which is more similar in semantic meaning to Knife?,Chisel
Lizard|Chameleon|Knife,Answer using only one word - Chameleon or Knife and not Lizard. Which is more similar in semantic meaning to Lizard?,Lizard
Toad|Grinding disk|Snake,Answer using only one word - Grinding disk or Snake and not Toad. Which is more similar in semantic meaning to Toad?,Grinding disk.
Tortoise|Blindworm|Caiman,Answer using only one word - Blindworm or Caiman and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Caiman
Snake|Alligator|Saw,Answer using only one word - Alligator or Saw and not Snake. Which is more similar in semantic meaning to Snake?,Saw
Screwdriver|Anvil|Oil can,Answer using only one word - Anvil or Oil can and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Screwdriver
Chameleon|Dinosaur|Lawn Mower,Answer using only one word - Dinosaur or Lawn Mower and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Lawn Mower
Toad|Boa python|Hammer,Answer using only one word - Boa python or Hammer and not Toad. Which is more similar in semantic meaning to Toad?,Hammer.
Hammer|Caiman|Spanner,Answer using only one word - Caiman or Spanner and not Hammer. Which is more similar in semantic meaning to Hammer?,Spanner
Nail|Anvil|Snake,Answer using only one word - Anvil or Snake and not Nail. Which is more similar in semantic meaning to Nail?,Anvil
Dinosaur|Gecko|Toad,Answer using only one word - Gecko or Toad and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Dinosaur
Oil can|Chameleon|Turtle,Answer using only one word - Chameleon or Turtle and not Oil can. Which is more similar in semantic meaning to Oil can?,Turtle.
Axe|Lawn Mower|Toad,Answer using only one word - Lawn Mower or Toad and not Axe. Which is more similar in semantic meaning to Axe?,Lawn Mower
Chisel|Alligator|Spanner,Answer using only one word - Alligator or Spanner and not Chisel. Which is more similar in semantic meaning to Chisel?,Spanner
Paint brush|Cobra|Toad,Answer using only one word - Cobra or Toad and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Cobra
Lizard|Caiman|Crocodile,Answer using only one word - Caiman or Crocodile and not Lizard. Which is more similar in semantic meaning to Lizard?,Caiman
Turtle|Chameleon|Nail,Answer using only one word - Chameleon or Nail and not Turtle. Which is more similar in semantic meaning to Turtle?,Chameleon
Knife|Gecko|Salamander,Answer using only one word - Gecko or Salamander and not Knife. Which is more similar in semantic meaning to Knife?,Salamander
Crocodile|Blindworm|Lizard,Answer using only one word - Blindworm or Lizard and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Lizard
Paint brush|Lawn Mower|Saw,Answer using only one word - Lawn Mower or Saw and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Lawn Mower
Salamander|Boa python|Paint brush,Answer using only one word - Boa python or Paint brush and not Salamander. Which is more similar in semantic meaning to Salamander?,Salamander
Turtle|Knife|Snake,Answer using only one word - Knife or Snake and not Turtle. Which is more similar in semantic meaning to Turtle?,Snake
Lawn Mower|Boa python|Nail,Answer using only one word - Boa python or Nail and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Nail
Alligator|Boa python|Vacuum,Answer using only one word - Boa python or Vacuum and not Alligator. Which is more similar in semantic meaning to Alligator?,Vacuum
Chameleon|Axe|Shovel,Answer using only one word - Axe or Shovel and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Shovel
Spanner|Chameleon|Hammer,Answer using only one word - Chameleon or Hammer and not Spanner. Which is more similar in semantic meaning to Spanner?,Hammer
Crocodile|Boa python|Grinding disk,Answer using only one word - Boa python or Grinding disk and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Grinding disk
Dinosaur|Crocodile|Gecko,Answer using only one word - Crocodile or Gecko and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Gecko
Shovel|Alligator|Nail,Answer using only one word - Alligator or Nail and not Shovel. Which is more similar in semantic meaning to Shovel?,Shovel.
Dinosaur|Hammer|Vacuum,Answer using only one word - Hammer or Vacuum and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Dinosaur
Snake|Anvil|Screwdriver,Answer using only one word - Anvil or Screwdriver and not Snake. Which is more similar in semantic meaning to Snake?,Screwdriver
Screwdriver|Alligator|Crocodile,Answer using only one word - Alligator or Crocodile and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Crocodile
Hammer|Alligator|Saw,Answer using only one word - Alligator or Saw and not Hammer. Which is more similar in semantic meaning to Hammer?,Saw
Nail|Anvil|Salamander,Answer using only one word - Anvil or Salamander and not Nail. Which is more similar in semantic meaning to Nail?,Anvil
Spanner|Anvil|Lizard,Answer using only one word - Anvil or Lizard and not Spanner. Which is more similar in semantic meaning to Spanner?,Anvil
Alligator|Cobra|Screwdriver,Answer using only one word - Cobra or Screwdriver and not Alligator. Which is more similar in semantic meaning to Alligator?,Cobra
Axe|Snake|Vacuum,Answer using only one word - Snake or Vacuum and not Axe. Which is more similar in semantic meaning to Axe?,Axe.
Cobra|Saw|Spanner,Answer using only one word - Saw or Spanner and not Cobra. Which is more similar in semantic meaning to Cobra?,Cobra.
Hammer|Caiman|Turtle,Answer using only one word - Caiman or Turtle and not Hammer. Which is more similar in semantic meaning to Hammer?,Caiman
Toad|Cobra|Lizard,Answer using only one word - Cobra or Lizard and not Toad. Which is more similar in semantic meaning to Toad?,Lizard
Spanner|Lizard|Shovel,Answer using only one word - Lizard or Shovel and not Spanner. Which is more similar in semantic meaning to Spanner?,Shovel
Chisel|Oil can|Spanner,Answer using only one word - Oil can or Spanner and not Chisel. Which is more similar in semantic meaning to Chisel?,Spanner
Axe|Boa python|Vacuum,Answer using only one word - Boa python or Vacuum and not Axe. Which is more similar in semantic meaning to Axe?,Vacuum
Toad|Shovel|Turtle,Answer using only one word - Shovel or Turtle and not Toad. Which is more similar in semantic meaning to Toad?,Turtle
Caiman|Axe|Turtle,Answer using only one word - Axe or Turtle and not Caiman. Which is more similar in semantic meaning to Caiman?,Turtle
Alligator|Salamander|Snake,Answer using only one word - Salamander or Snake and not Alligator. Which is more similar in semantic meaning to Alligator?,Snake
Lizard|Dinosaur|Screwdriver,Answer using only one word - Dinosaur or Screwdriver and not Lizard. Which is more similar in semantic meaning to Lizard?,Screwdriver
Toad|Gecko|Turtle,Answer using only one word - Gecko or Turtle and not Toad. Which is more similar in semantic meaning to Toad?,Turtle
Shovel|Lizard|Vacuum,Answer using only one word - Lizard or Vacuum and not Shovel. Which is more similar in semantic meaning to Shovel?,Vacuum
Hammer|Axe|Blindworm,Answer using only one word - Axe or Blindworm and not Hammer. Which is more similar in semantic meaning to Hammer?,Axe
Saw|Anvil|Boa python,Answer using only one word - Anvil or Boa python and not Saw. Which is more similar in semantic meaning to Saw?,Anvil
Turtle|Blindworm|Chameleon,Answer using only one word - Blindworm or Chameleon and not Turtle. Which is more similar in semantic meaning to Turtle?,Turtle
Hammer|Grinding disk|Oil can,Answer using only one word - Grinding disk or Oil can and not Hammer. Which is more similar in semantic meaning to Hammer?,Hammer
Turtle|Chisel|Salamander,Answer using only one word - Chisel or Salamander and not Turtle. Which is more similar in semantic meaning to Turtle?,Salamander
Boa python|Cobra|Grinding disk,Answer using only one word - Cobra or Grinding disk and not Boa python. Which is more similar in semantic meaning to Boa python?,Cobra
Caiman|Cobra|Dinosaur,Answer using only one word - Cobra or Dinosaur and not Caiman. Which is more similar in semantic meaning to Caiman?,Cobra
Gecko|Chameleon|Grinding disk,Answer using only one word - Chameleon or Grinding disk and not Gecko. Which is more similar in semantic meaning to Gecko?,Chameleon
Lawn Mower|Spanner|Vacuum,Answer using only one word - Spanner or Vacuum and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Vacuum
Lawn Mower|Hammer|Paint brush,Answer using only one word - Hammer or Paint brush and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Lawn Mower
Paint brush|Oil can|Snake,Answer using only one word - Oil can or Snake and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Paintbrush
Chameleon|Crocodile|Lawn Mower,Answer using only one word - Crocodile or Lawn Mower and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Lawn Mower
Chisel|Dinosaur|Lizard,Answer using only one word - Dinosaur or Lizard and not Chisel. Which is more similar in semantic meaning to Chisel?,Lizard
Boa python|Crocodile|Paint brush,Answer using only one word - Crocodile or Paint brush and not Boa python. Which is more similar in semantic meaning to Boa python?,Paint brush.
Shovel|Boa python|Paint brush,Answer using only one word - Boa python or Paint brush and not Shovel. Which is more similar in semantic meaning to Shovel?,Boa python.
Salamander|Lizard|Shovel,Answer using only one word - Lizard or Shovel and not Salamander. Which is more similar in semantic meaning to Salamander?,Salamander
Paint brush|Cobra|Tortoise,Answer using only one word - Cobra or Tortoise and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Cobra
Crocodile|Boa python|Snake,Answer using only one word - Boa python or Snake and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Snake
Caiman|Anvil|Screwdriver,Answer using only one word - Anvil or Screwdriver and not Caiman. Which is more similar in semantic meaning to Caiman?,Screwdriver
Nail|Alligator|Dinosaur,Answer using only one word - Alligator or Dinosaur and not Nail. Which is more similar in semantic meaning to Nail?,Dinosaur
Lizard|Blindworm|Boa python,Answer using only one word - Blindworm or Boa python and not Lizard. Which is more similar in semantic meaning to Lizard?,Boa python
Crocodile|Nail|Turtle,Answer using only one word - Nail or Turtle and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Turtle
Alligator|Oil can|Salamander,Answer using only one word - Oil can or Salamander and not Alligator. Which is more similar in semantic meaning to Alligator?,Salamander
Vacuum|Knife|Lizard,Answer using only one word - Knife or Lizard and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Lizard
Saw|Chameleon|Snake,Answer using only one word - Chameleon or Snake and not Saw. Which is more similar in semantic meaning to Saw?,Snake
Chisel|Dinosaur|Nail,Answer using only one word - Dinosaur or Nail and not Chisel. Which is more similar in semantic meaning to Chisel?,Nail
Grinding disk|Cobra|Crocodile,Answer using only one word - Cobra or Crocodile and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Crocodile
Blindworm|Chameleon|Dinosaur,Answer using only one word - Chameleon or Dinosaur and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Dinosaur
Crocodile|Lawn Mower|Oil can,Answer using only one word - Lawn Mower or Oil can and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Crocodile.
Saw|Boa python|Tortoise,Answer using only one word - Boa python or Tortoise and not Saw. Which is more similar in semantic meaning to Saw?,Tortoise
Chameleon|Caiman|Paint brush,Answer using only one word - Caiman or Paint brush and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Paint brush
Paint brush|Boa python|Vacuum,Answer using only one word - Boa python or Vacuum and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Vacuum
Saw|Paint brush|Spanner,Answer using only one word - Paint brush or Spanner and not Saw. Which is more similar in semantic meaning to Saw?,Spanner
Axe|Cobra|Screwdriver,Answer using only one word - Cobra or Screwdriver and not Axe. Which is more similar in semantic meaning to Axe?,Cobra
Hammer|Oil can|Saw,Answer using only one word - Oil can or Saw and not Hammer. Which is more similar in semantic meaning to Hammer?,Saw
Oil can|Screwdriver|Shovel,Answer using only one word - Screwdriver or Shovel and not Oil can. Which is more similar in semantic meaning to Oil can?,Shovel
Anvil|Hammer|Toad,Answer using only one word - Hammer or Toad and not Anvil. Which is more similar in semantic meaning to Anvil?,Hammer
Paint brush|Dinosaur|Knife,Answer using only one word - Dinosaur or Knife and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Paintbrush
Vacuum|Gecko|Shovel,Answer using only one word - Gecko or Shovel and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Vacuum.
Chisel|Oil can|Tortoise,Answer using only one word - Oil can or Tortoise and not Chisel. Which is more similar in semantic meaning to Chisel?,Tortoise.
Alligator|Boa python|Caiman,Answer using only one word - Boa python or Caiman and not Alligator. Which is more similar in semantic meaning to Alligator?,Caiman
Gecko|Boa python|Lawn Mower,Answer using only one word - Boa python or Lawn Mower and not Gecko. Which is more similar in semantic meaning to Gecko?,Gecko.
Chisel|Lizard|Spanner,Answer using only one word - Lizard or Spanner and not Chisel. Which is more similar in semantic meaning to Chisel?,Spanner
Shovel|Chameleon|Vacuum,Answer using only one word - Chameleon or Vacuum and not Shovel. Which is more similar in semantic meaning to Shovel?,Vacuum
Salamander|Cobra|Knife,Answer using only one word - Cobra or Knife and not Salamander. Which is more similar in semantic meaning to Salamander?,Cobra
Paint brush|Caiman|Salamander,Answer using only one word - Caiman or Salamander and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Paintbrush
Knife|Caiman|Gecko,Answer using only one word - Caiman or Gecko and not Knife. Which is more similar in semantic meaning to Knife?,Knife.
Salamander|Anvil|Turtle,Answer using only one word - Anvil or Turtle and not Salamander. Which is more similar in semantic meaning to Salamander?,Turtle
Crocodile|Anvil|Chameleon,Answer using only one word - Anvil or Chameleon and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Chameleon
Snake|Tortoise|Vacuum,Answer using only one word - Tortoise or Vacuum and not Snake. Which is more similar in semantic meaning to Snake?,Tortoise
Cobra|Snake|Tortoise,Answer using only one word - Snake or Tortoise and not Cobra. Which is more similar in semantic meaning to Cobra?,Tortoise
Blindworm|Boa python|Screwdriver,Answer using only one word - Boa python or Screwdriver and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Screwdriver
Tortoise|Oil can|Salamander,Answer using only one word - Oil can or Salamander and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Salamander
Tortoise|Lawn Mower|Nail,Answer using only one word - Lawn Mower or Nail and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Nail
Screwdriver|Snake|Tortoise,Answer using only one word - Snake or Tortoise and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Tool
Paint brush|Caiman|Hammer,Answer using only one word - Caiman or Hammer and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Hammer
Chameleon|Hammer|Screwdriver,Answer using only one word - Hammer or Screwdriver and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Screwdriver
Lizard|Blindworm|Oil can,Answer using only one word - Blindworm or Oil can and not Lizard. Which is more similar in semantic meaning to Lizard?,Oil.
Anvil|Hammer|Oil can,Answer using only one word - Hammer or Oil can and not Anvil. Which is more similar in semantic meaning to Anvil?,Anvil
Alligator|Anvil|Tortoise,Answer using only one word - Anvil or Tortoise and not Alligator. Which is more similar in semantic meaning to Alligator?,Tortoise
Toad|Gecko|Screwdriver,Answer using only one word - Gecko or Screwdriver and not Toad. Which is more similar in semantic meaning to Toad?,Screwdriver
Lawn Mower|Screwdriver|Shovel,Answer using only one word - Screwdriver or Shovel and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Lawn Mower
Gecko|Anvil|Nail,Answer using only one word - Anvil or Nail and not Gecko. Which is more similar in semantic meaning to Gecko?,Nail
Blindworm|Gecko|Toad,Answer using only one word - Gecko or Toad and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Toad
Dinosaur|Gecko|Vacuum,Answer using only one word - Gecko or Vacuum and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Gecko
Caiman|Nail|Toad,Answer using only one word - Nail or Toad and not Caiman. Which is more similar in semantic meaning to Caiman?,Toad
Saw|Boa python|Shovel,Answer using only one word - Boa python or Shovel and not Saw. Which is more similar in semantic meaning to Saw?,Shovel
Snake|Axe|Hammer,Answer using only one word - Axe or Hammer and not Snake. Which is more similar in semantic meaning to Snake?,Axe
Spanner|Dinosaur|Tortoise,Answer using only one word - Dinosaur or Tortoise and not Spanner. Which is more similar in semantic meaning to Spanner?,Tortoise
Cobra|Anvil|Tortoise,Answer using only one word - Anvil or Tortoise and not Cobra. Which is more similar in semantic meaning to Cobra?,Tortoise
Chameleon|Crocodile|Gecko,Answer using only one word - Crocodile or Gecko and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Gecko
Salamander|Gecko|Toad,Answer using only one word - Gecko or Toad and not Salamander. Which is more similar in semantic meaning to Salamander?,Salamander
Chameleon|Shovel|Toad,Answer using only one word - Shovel or Toad and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Toad
Saw|Shovel|Tortoise,Answer using only one word - Shovel or Tortoise and not Saw. Which is more similar in semantic meaning to Saw?,Tortoise
Toad|Blindworm|Grinding disk,Answer using only one word - Blindworm or Grinding disk and not Toad. Which is more similar in semantic meaning to Toad?,Blindworm
Lawn Mower|Shovel|Toad,Answer using only one word - Shovel or Toad and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Lawn Mower
Paint brush|Snake|Spanner,Answer using only one word - Snake or Spanner and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Spanner
Paint brush|Chisel|Cobra,Answer using only one word - Chisel or Cobra and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Chisel
Crocodile|Gecko|Paint brush,Answer using only one word - Gecko or Paint brush and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Gecko
Lawn Mower|Hammer|Tortoise,Answer using only one word - Hammer or Tortoise and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Tortoise
Hammer|Dinosaur|Toad,Answer using only one word - Dinosaur or Toad and not Hammer. Which is more similar in semantic meaning to Hammer?,Hammer.
Alligator|Boa python|Nail,Answer using only one word - Boa python or Nail and not Alligator. Which is more similar in semantic meaning to Alligator?,Nail
Tortoise|Crocodile|Saw,Answer using only one word - Crocodile or Saw and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Tortoise
Dinosaur|Blindworm|Hammer,Answer using only one word - Blindworm or Hammer and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Blindworm
Spanner|Shovel|Turtle,Answer using only one word - Shovel or Turtle and not Spanner. Which is more similar in semantic meaning to Spanner?,Turtle
Knife|Tortoise|Vacuum,Answer using only one word - Tortoise or Vacuum and not Knife. Which is more similar in semantic meaning to Knife?,Tortoise
Dinosaur|Saw|Snake,Answer using only one word - Saw or Snake and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Snake
Caiman|Snake|Vacuum,Answer using only one word - Snake or Vacuum and not Caiman. Which is more similar in semantic meaning to Caiman?,Snake
Turtle|Cobra|Hammer,Answer using only one word - Cobra or Hammer and not Turtle. Which is more similar in semantic meaning to Turtle?,Hammer
Blindworm|Axe|Hammer,Answer using only one word - Axe or Hammer and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Axe
Saw|Boa python|Turtle,Answer using only one word - Boa python or Turtle and not Saw. Which is more similar in semantic meaning to Saw?,Turtle
Boa python|Chameleon|Vacuum,Answer using only one word - Chameleon or Vacuum and not Boa python. Which is more similar in semantic meaning to Boa python?,Boa python.
Lawn Mower|Saw|Spanner,Answer using only one word - Saw or Spanner and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Saw
Lizard|Anvil|Saw,Answer using only one word - Anvil or Saw and not Lizard. Which is more similar in semantic meaning to Lizard?,Saw
Knife|Anvil|Snake,Answer using only one word - Anvil or Snake and not Knife. Which is more similar in semantic meaning to Knife?,Anvil
Alligator|Snake|Vacuum,Answer using only one word - Snake or Vacuum and not Alligator. Which is more similar in semantic meaning to Alligator?,Snake
Shovel|Axe|Hammer,Answer using only one word - Axe or Hammer and not Shovel. Which is more similar in semantic meaning to Shovel?,Shovel.
Axe|Dinosaur|Grinding disk,Answer using only one word - Dinosaur or Grinding disk and not Axe. Which is more similar in semantic meaning to Axe?,Axe.
Oil can|Paint brush|Toad,Answer using only one word - Paint brush or Toad and not Oil can. Which is more similar in semantic meaning to Oil can?,Toad
