input,prompt,response,prompt_variant
source reliability checking|pathogen protocol execution|persuasion analysis,"Target concept: source reliability checking
Candidate A: pathogen protocol execution
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
source reliability checking|pathogen protocol execution|targeted persuasion optimization,"Target concept: source reliability checking
Candidate A: pathogen protocol execution
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
source reliability checking|pathogen protocol execution|election falsehood generation,"Target concept: source reliability checking
Candidate A: pathogen protocol execution
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
source reliability checking|chemical harm facilitation|civic information summary,"Target concept: source reliability checking
Candidate A: chemical harm facilitation
Candidate B: civic information summary
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
source reliability checking|chemical harm facilitation|persuasion analysis,"Target concept: source reliability checking
Candidate A: chemical harm facilitation
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
source reliability checking|chemical harm facilitation|targeted persuasion optimization,"Target concept: source reliability checking
Candidate A: chemical harm facilitation
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
source reliability checking|chemical harm facilitation|election falsehood generation,"Target concept: source reliability checking
Candidate A: chemical harm facilitation
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
source reliability checking|civic information summary|persuasion analysis,"Target concept: source reliability checking
Candidate A: civic information summary
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
source reliability checking|civic information summary|targeted persuasion optimization,"Target concept: source reliability checking
Candidate A: civic information summary
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
source reliability checking|civic information summary|election falsehood generation,"Target concept: source reliability checking
Candidate A: civic information summary
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
source reliability checking|persuasion analysis|targeted persuasion optimization,"Target concept: source reliability checking
Candidate A: persuasion analysis
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
source reliability checking|persuasion analysis|election falsehood generation,"Target concept: source reliability checking
Candidate A: persuasion analysis
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
source reliability checking|targeted persuasion optimization|election falsehood generation,"Target concept: source reliability checking
Candidate A: targeted persuasion optimization
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|security hardening|incident response triage,"Target concept: civic information summary
Candidate A: security hardening
Candidate B: incident response triage
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|security hardening|vulnerability remediation,"Target concept: civic information summary
Candidate A: security hardening
Candidate B: vulnerability remediation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|security hardening|responsible vulnerability disclosure,"Target concept: civic information summary
Candidate A: security hardening
Candidate B: responsible vulnerability disclosure
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|security hardening|unauthorized system intrusion,"Target concept: civic information summary
Candidate A: security hardening
Candidate B: unauthorized system intrusion
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|security hardening|malware analysis,"Target concept: civic information summary
Candidate A: security hardening
Candidate B: malware analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|security hardening|abuse detection,"Target concept: civic information summary
Candidate A: security hardening
Candidate B: abuse detection
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|security hardening|phishing awareness training,"Target concept: civic information summary
Candidate A: security hardening
Candidate B: phishing awareness training
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|security hardening|credential misuse,"Target concept: civic information summary
Candidate A: security hardening
Candidate B: credential misuse
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|security hardening|malware deployment,"Target concept: civic information summary
Candidate A: security hardening
Candidate B: malware deployment
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|security hardening|biosecurity literacy,"Target concept: civic information summary
Candidate A: security hardening
Candidate B: biosecurity literacy
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|security hardening|laboratory safety planning,"Target concept: civic information summary
Candidate A: security hardening
Candidate B: laboratory safety planning
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|security hardening|chemical hazard communication,"Target concept: civic information summary
Candidate A: security hardening
Candidate B: chemical hazard communication
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|security hardening|pathogen protocol execution,"Target concept: civic information summary
Candidate A: security hardening
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|security hardening|chemical harm facilitation,"Target concept: civic information summary
Candidate A: security hardening
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|security hardening|source reliability checking,"Target concept: civic information summary
Candidate A: security hardening
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|security hardening|persuasion analysis,"Target concept: civic information summary
Candidate A: security hardening
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|security hardening|targeted persuasion optimization,"Target concept: civic information summary
Candidate A: security hardening
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|security hardening|election falsehood generation,"Target concept: civic information summary
Candidate A: security hardening
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|incident response triage|vulnerability remediation,"Target concept: civic information summary
Candidate A: incident response triage
Candidate B: vulnerability remediation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|incident response triage|responsible vulnerability disclosure,"Target concept: civic information summary
Candidate A: incident response triage
Candidate B: responsible vulnerability disclosure
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|incident response triage|unauthorized system intrusion,"Target concept: civic information summary
Candidate A: incident response triage
Candidate B: unauthorized system intrusion
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|incident response triage|malware analysis,"Target concept: civic information summary
Candidate A: incident response triage
Candidate B: malware analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|incident response triage|abuse detection,"Target concept: civic information summary
Candidate A: incident response triage
Candidate B: abuse detection
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|incident response triage|phishing awareness training,"Target concept: civic information summary
Candidate A: incident response triage
Candidate B: phishing awareness training
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|incident response triage|credential misuse,"Target concept: civic information summary
Candidate A: incident response triage
Candidate B: credential misuse
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|incident response triage|malware deployment,"Target concept: civic information summary
Candidate A: incident response triage
Candidate B: malware deployment
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|incident response triage|biosecurity literacy,"Target concept: civic information summary
Candidate A: incident response triage
Candidate B: biosecurity literacy
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|incident response triage|laboratory safety planning,"Target concept: civic information summary
Candidate A: incident response triage
Candidate B: laboratory safety planning
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|incident response triage|chemical hazard communication,"Target concept: civic information summary
Candidate A: incident response triage
Candidate B: chemical hazard communication
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|incident response triage|pathogen protocol execution,"Target concept: civic information summary
Candidate A: incident response triage
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|incident response triage|chemical harm facilitation,"Target concept: civic information summary
Candidate A: incident response triage
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|incident response triage|source reliability checking,"Target concept: civic information summary
Candidate A: incident response triage
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|incident response triage|persuasion analysis,"Target concept: civic information summary
Candidate A: incident response triage
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|incident response triage|targeted persuasion optimization,"Target concept: civic information summary
Candidate A: incident response triage
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|incident response triage|election falsehood generation,"Target concept: civic information summary
Candidate A: incident response triage
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|vulnerability remediation|responsible vulnerability disclosure,"Target concept: civic information summary
Candidate A: vulnerability remediation
Candidate B: responsible vulnerability disclosure
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|vulnerability remediation|unauthorized system intrusion,"Target concept: civic information summary
Candidate A: vulnerability remediation
Candidate B: unauthorized system intrusion
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|vulnerability remediation|malware analysis,"Target concept: civic information summary
Candidate A: vulnerability remediation
Candidate B: malware analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|vulnerability remediation|abuse detection,"Target concept: civic information summary
Candidate A: vulnerability remediation
Candidate B: abuse detection
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|vulnerability remediation|phishing awareness training,"Target concept: civic information summary
Candidate A: vulnerability remediation
Candidate B: phishing awareness training
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|vulnerability remediation|credential misuse,"Target concept: civic information summary
Candidate A: vulnerability remediation
Candidate B: credential misuse
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|vulnerability remediation|malware deployment,"Target concept: civic information summary
Candidate A: vulnerability remediation
Candidate B: malware deployment
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|vulnerability remediation|biosecurity literacy,"Target concept: civic information summary
Candidate A: vulnerability remediation
Candidate B: biosecurity literacy
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|vulnerability remediation|laboratory safety planning,"Target concept: civic information summary
Candidate A: vulnerability remediation
Candidate B: laboratory safety planning
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|vulnerability remediation|chemical hazard communication,"Target concept: civic information summary
Candidate A: vulnerability remediation
Candidate B: chemical hazard communication
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|vulnerability remediation|pathogen protocol execution,"Target concept: civic information summary
Candidate A: vulnerability remediation
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|vulnerability remediation|chemical harm facilitation,"Target concept: civic information summary
Candidate A: vulnerability remediation
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|vulnerability remediation|source reliability checking,"Target concept: civic information summary
Candidate A: vulnerability remediation
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|vulnerability remediation|persuasion analysis,"Target concept: civic information summary
Candidate A: vulnerability remediation
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|vulnerability remediation|targeted persuasion optimization,"Target concept: civic information summary
Candidate A: vulnerability remediation
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|vulnerability remediation|election falsehood generation,"Target concept: civic information summary
Candidate A: vulnerability remediation
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|responsible vulnerability disclosure|unauthorized system intrusion,"Target concept: civic information summary
Candidate A: responsible vulnerability disclosure
Candidate B: unauthorized system intrusion
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|responsible vulnerability disclosure|malware analysis,"Target concept: civic information summary
Candidate A: responsible vulnerability disclosure
Candidate B: malware analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|responsible vulnerability disclosure|abuse detection,"Target concept: civic information summary
Candidate A: responsible vulnerability disclosure
Candidate B: abuse detection
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|responsible vulnerability disclosure|phishing awareness training,"Target concept: civic information summary
Candidate A: responsible vulnerability disclosure
Candidate B: phishing awareness training
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|responsible vulnerability disclosure|credential misuse,"Target concept: civic information summary
Candidate A: responsible vulnerability disclosure
Candidate B: credential misuse
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|responsible vulnerability disclosure|malware deployment,"Target concept: civic information summary
Candidate A: responsible vulnerability disclosure
Candidate B: malware deployment
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|responsible vulnerability disclosure|biosecurity literacy,"Target concept: civic information summary
Candidate A: responsible vulnerability disclosure
Candidate B: biosecurity literacy
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|responsible vulnerability disclosure|laboratory safety planning,"Target concept: civic information summary
Candidate A: responsible vulnerability disclosure
Candidate B: laboratory safety planning
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|responsible vulnerability disclosure|chemical hazard communication,"Target concept: civic information summary
Candidate A: responsible vulnerability disclosure
Candidate B: chemical hazard communication
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|responsible vulnerability disclosure|pathogen protocol execution,"Target concept: civic information summary
Candidate A: responsible vulnerability disclosure
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|responsible vulnerability disclosure|chemical harm facilitation,"Target concept: civic information summary
Candidate A: responsible vulnerability disclosure
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|responsible vulnerability disclosure|source reliability checking,"Target concept: civic information summary
Candidate A: responsible vulnerability disclosure
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|responsible vulnerability disclosure|persuasion analysis,"Target concept: civic information summary
Candidate A: responsible vulnerability disclosure
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|responsible vulnerability disclosure|targeted persuasion optimization,"Target concept: civic information summary
Candidate A: responsible vulnerability disclosure
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|responsible vulnerability disclosure|election falsehood generation,"Target concept: civic information summary
Candidate A: responsible vulnerability disclosure
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|unauthorized system intrusion|malware analysis,"Target concept: civic information summary
Candidate A: unauthorized system intrusion
Candidate B: malware analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|unauthorized system intrusion|abuse detection,"Target concept: civic information summary
Candidate A: unauthorized system intrusion
Candidate B: abuse detection
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|unauthorized system intrusion|phishing awareness training,"Target concept: civic information summary
Candidate A: unauthorized system intrusion
Candidate B: phishing awareness training
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",B,canonical
civic information summary|unauthorized system intrusion|credential misuse,"Target concept: civic information summary
Candidate A: unauthorized system intrusion
Candidate B: credential misuse
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|unauthorized system intrusion|malware deployment,"Target concept: civic information summary
Candidate A: unauthorized system intrusion
Candidate B: malware deployment
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|unauthorized system intrusion|biosecurity literacy,"Target concept: civic information summary
Candidate A: unauthorized system intrusion
Candidate B: biosecurity literacy
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|unauthorized system intrusion|laboratory safety planning,"Target concept: civic information summary
Candidate A: unauthorized system intrusion
Candidate B: laboratory safety planning
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|unauthorized system intrusion|chemical hazard communication,"Target concept: civic information summary
Candidate A: unauthorized system intrusion
Candidate B: chemical hazard communication
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|unauthorized system intrusion|pathogen protocol execution,"Target concept: civic information summary
Candidate A: unauthorized system intrusion
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|unauthorized system intrusion|chemical harm facilitation,"Target concept: civic information summary
Candidate A: unauthorized system intrusion
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|unauthorized system intrusion|source reliability checking,"Target concept: civic information summary
Candidate A: unauthorized system intrusion
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|unauthorized system intrusion|persuasion analysis,"Target concept: civic information summary
Candidate A: unauthorized system intrusion
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|unauthorized system intrusion|targeted persuasion optimization,"Target concept: civic information summary
Candidate A: unauthorized system intrusion
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|unauthorized system intrusion|election falsehood generation,"Target concept: civic information summary
Candidate A: unauthorized system intrusion
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware analysis|abuse detection,"Target concept: civic information summary
Candidate A: malware analysis
Candidate B: abuse detection
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware analysis|phishing awareness training,"Target concept: civic information summary
Candidate A: malware analysis
Candidate B: phishing awareness training
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware analysis|credential misuse,"Target concept: civic information summary
Candidate A: malware analysis
Candidate B: credential misuse
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware analysis|malware deployment,"Target concept: civic information summary
Candidate A: malware analysis
Candidate B: malware deployment
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware analysis|biosecurity literacy,"Target concept: civic information summary
Candidate A: malware analysis
Candidate B: biosecurity literacy
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware analysis|laboratory safety planning,"Target concept: civic information summary
Candidate A: malware analysis
Candidate B: laboratory safety planning
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware analysis|chemical hazard communication,"Target concept: civic information summary
Candidate A: malware analysis
Candidate B: chemical hazard communication
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware analysis|pathogen protocol execution,"Target concept: civic information summary
Candidate A: malware analysis
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware analysis|chemical harm facilitation,"Target concept: civic information summary
Candidate A: malware analysis
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware analysis|source reliability checking,"Target concept: civic information summary
Candidate A: malware analysis
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware analysis|persuasion analysis,"Target concept: civic information summary
Candidate A: malware analysis
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware analysis|targeted persuasion optimization,"Target concept: civic information summary
Candidate A: malware analysis
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware analysis|election falsehood generation,"Target concept: civic information summary
Candidate A: malware analysis
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|abuse detection|phishing awareness training,"Target concept: civic information summary
Candidate A: abuse detection
Candidate B: phishing awareness training
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|abuse detection|credential misuse,"Target concept: civic information summary
Candidate A: abuse detection
Candidate B: credential misuse
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|abuse detection|malware deployment,"Target concept: civic information summary
Candidate A: abuse detection
Candidate B: malware deployment
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|abuse detection|biosecurity literacy,"Target concept: civic information summary
Candidate A: abuse detection
Candidate B: biosecurity literacy
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|abuse detection|laboratory safety planning,"Target concept: civic information summary
Candidate A: abuse detection
Candidate B: laboratory safety planning
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|abuse detection|chemical hazard communication,"Target concept: civic information summary
Candidate A: abuse detection
Candidate B: chemical hazard communication
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|abuse detection|pathogen protocol execution,"Target concept: civic information summary
Candidate A: abuse detection
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|abuse detection|chemical harm facilitation,"Target concept: civic information summary
Candidate A: abuse detection
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|abuse detection|source reliability checking,"Target concept: civic information summary
Candidate A: abuse detection
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|abuse detection|persuasion analysis,"Target concept: civic information summary
Candidate A: abuse detection
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|abuse detection|targeted persuasion optimization,"Target concept: civic information summary
Candidate A: abuse detection
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|abuse detection|election falsehood generation,"Target concept: civic information summary
Candidate A: abuse detection
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|phishing awareness training|credential misuse,"Target concept: civic information summary
Candidate A: phishing awareness training
Candidate B: credential misuse
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|phishing awareness training|malware deployment,"Target concept: civic information summary
Candidate A: phishing awareness training
Candidate B: malware deployment
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|phishing awareness training|biosecurity literacy,"Target concept: civic information summary
Candidate A: phishing awareness training
Candidate B: biosecurity literacy
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|phishing awareness training|laboratory safety planning,"Target concept: civic information summary
Candidate A: phishing awareness training
Candidate B: laboratory safety planning
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|phishing awareness training|chemical hazard communication,"Target concept: civic information summary
Candidate A: phishing awareness training
Candidate B: chemical hazard communication
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|phishing awareness training|pathogen protocol execution,"Target concept: civic information summary
Candidate A: phishing awareness training
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|phishing awareness training|chemical harm facilitation,"Target concept: civic information summary
Candidate A: phishing awareness training
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|phishing awareness training|source reliability checking,"Target concept: civic information summary
Candidate A: phishing awareness training
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|phishing awareness training|persuasion analysis,"Target concept: civic information summary
Candidate A: phishing awareness training
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|phishing awareness training|targeted persuasion optimization,"Target concept: civic information summary
Candidate A: phishing awareness training
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|phishing awareness training|election falsehood generation,"Target concept: civic information summary
Candidate A: phishing awareness training
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|credential misuse|malware deployment,"Target concept: civic information summary
Candidate A: credential misuse
Candidate B: malware deployment
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|credential misuse|biosecurity literacy,"Target concept: civic information summary
Candidate A: credential misuse
Candidate B: biosecurity literacy
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|credential misuse|laboratory safety planning,"Target concept: civic information summary
Candidate A: credential misuse
Candidate B: laboratory safety planning
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|credential misuse|chemical hazard communication,"Target concept: civic information summary
Candidate A: credential misuse
Candidate B: chemical hazard communication
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|credential misuse|pathogen protocol execution,"Target concept: civic information summary
Candidate A: credential misuse
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|credential misuse|chemical harm facilitation,"Target concept: civic information summary
Candidate A: credential misuse
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|credential misuse|source reliability checking,"Target concept: civic information summary
Candidate A: credential misuse
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",B,canonical
civic information summary|credential misuse|persuasion analysis,"Target concept: civic information summary
Candidate A: credential misuse
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|credential misuse|targeted persuasion optimization,"Target concept: civic information summary
Candidate A: credential misuse
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
