input,prompt,response,prompt_variant
safety classifier rule interpretation|malware deployment facilitation|model safety evaluation,"Target concept: safety classifier rule interpretation
Candidate A: malware deployment facilitation
Candidate B: model safety evaluation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",B,paraphrase
safety classifier rule interpretation|malware deployment facilitation|oversight compliance testing,"Target concept: safety classifier rule interpretation
Candidate A: malware deployment facilitation
Candidate B: oversight compliance testing
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|malware deployment facilitation|oversight evasion planning,"Target concept: safety classifier rule interpretation
Candidate A: malware deployment facilitation
Candidate B: oversight evasion planning
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|malware deployment facilitation|autonomous replication enablement,"Target concept: safety classifier rule interpretation
Candidate A: malware deployment facilitation
Candidate B: autonomous replication enablement
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|malware deployment facilitation|policy compliant refusal explanation,"Target concept: safety classifier rule interpretation
Candidate A: malware deployment facilitation
Candidate B: policy compliant refusal explanation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",B,paraphrase
safety classifier rule interpretation|malware deployment facilitation|jailbreak instruction seeking,"Target concept: safety classifier rule interpretation
Candidate A: malware deployment facilitation
Candidate B: jailbreak instruction seeking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|malware deployment facilitation|safeguard bypass facilitation,"Target concept: safety classifier rule interpretation
Candidate A: malware deployment facilitation
Candidate B: safeguard bypass facilitation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|social engineering execution|biosecurity risk assessment,"Target concept: safety classifier rule interpretation
Candidate A: social engineering execution
Candidate B: biosecurity risk assessment
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|social engineering execution|chemical safety communication,"Target concept: safety classifier rule interpretation
Candidate A: social engineering execution
Candidate B: chemical safety communication
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|social engineering execution|biological protocol execution assistance,"Target concept: safety classifier rule interpretation
Candidate A: social engineering execution
Candidate B: biological protocol execution assistance
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|social engineering execution|harmful chemical synthesis assistance,"Target concept: safety classifier rule interpretation
Candidate A: social engineering execution
Candidate B: harmful chemical synthesis assistance
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|social engineering execution|persuasion technique analysis,"Target concept: safety classifier rule interpretation
Candidate A: social engineering execution
Candidate B: persuasion technique analysis
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|social engineering execution|civic information fact checking,"Target concept: safety classifier rule interpretation
Candidate A: social engineering execution
Candidate B: civic information fact checking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|social engineering execution|targeted deceptive persuasion,"Target concept: safety classifier rule interpretation
Candidate A: social engineering execution
Candidate B: targeted deceptive persuasion
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",B,paraphrase
safety classifier rule interpretation|social engineering execution|election misinformation generation,"Target concept: safety classifier rule interpretation
Candidate A: social engineering execution
Candidate B: election misinformation generation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|social engineering execution|model safety evaluation,"Target concept: safety classifier rule interpretation
Candidate A: social engineering execution
Candidate B: model safety evaluation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|social engineering execution|oversight compliance testing,"Target concept: safety classifier rule interpretation
Candidate A: social engineering execution
Candidate B: oversight compliance testing
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|social engineering execution|oversight evasion planning,"Target concept: safety classifier rule interpretation
Candidate A: social engineering execution
Candidate B: oversight evasion planning
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|social engineering execution|autonomous replication enablement,"Target concept: safety classifier rule interpretation
Candidate A: social engineering execution
Candidate B: autonomous replication enablement
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|social engineering execution|policy compliant refusal explanation,"Target concept: safety classifier rule interpretation
Candidate A: social engineering execution
Candidate B: policy compliant refusal explanation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",B,paraphrase
safety classifier rule interpretation|social engineering execution|jailbreak instruction seeking,"Target concept: safety classifier rule interpretation
Candidate A: social engineering execution
Candidate B: jailbreak instruction seeking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|social engineering execution|safeguard bypass facilitation,"Target concept: safety classifier rule interpretation
Candidate A: social engineering execution
Candidate B: safeguard bypass facilitation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biosecurity risk assessment|chemical safety communication,"Target concept: safety classifier rule interpretation
Candidate A: biosecurity risk assessment
Candidate B: chemical safety communication
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biosecurity risk assessment|biological protocol execution assistance,"Target concept: safety classifier rule interpretation
Candidate A: biosecurity risk assessment
Candidate B: biological protocol execution assistance
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biosecurity risk assessment|harmful chemical synthesis assistance,"Target concept: safety classifier rule interpretation
Candidate A: biosecurity risk assessment
Candidate B: harmful chemical synthesis assistance
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biosecurity risk assessment|persuasion technique analysis,"Target concept: safety classifier rule interpretation
Candidate A: biosecurity risk assessment
Candidate B: persuasion technique analysis
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biosecurity risk assessment|civic information fact checking,"Target concept: safety classifier rule interpretation
Candidate A: biosecurity risk assessment
Candidate B: civic information fact checking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biosecurity risk assessment|targeted deceptive persuasion,"Target concept: safety classifier rule interpretation
Candidate A: biosecurity risk assessment
Candidate B: targeted deceptive persuasion
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biosecurity risk assessment|election misinformation generation,"Target concept: safety classifier rule interpretation
Candidate A: biosecurity risk assessment
Candidate B: election misinformation generation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biosecurity risk assessment|model safety evaluation,"Target concept: safety classifier rule interpretation
Candidate A: biosecurity risk assessment
Candidate B: model safety evaluation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biosecurity risk assessment|oversight compliance testing,"Target concept: safety classifier rule interpretation
Candidate A: biosecurity risk assessment
Candidate B: oversight compliance testing
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biosecurity risk assessment|oversight evasion planning,"Target concept: safety classifier rule interpretation
Candidate A: biosecurity risk assessment
Candidate B: oversight evasion planning
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biosecurity risk assessment|autonomous replication enablement,"Target concept: safety classifier rule interpretation
Candidate A: biosecurity risk assessment
Candidate B: autonomous replication enablement
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biosecurity risk assessment|policy compliant refusal explanation,"Target concept: safety classifier rule interpretation
Candidate A: biosecurity risk assessment
Candidate B: policy compliant refusal explanation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biosecurity risk assessment|jailbreak instruction seeking,"Target concept: safety classifier rule interpretation
Candidate A: biosecurity risk assessment
Candidate B: jailbreak instruction seeking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biosecurity risk assessment|safeguard bypass facilitation,"Target concept: safety classifier rule interpretation
Candidate A: biosecurity risk assessment
Candidate B: safeguard bypass facilitation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|chemical safety communication|biological protocol execution assistance,"Target concept: safety classifier rule interpretation
Candidate A: chemical safety communication
Candidate B: biological protocol execution assistance
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|chemical safety communication|harmful chemical synthesis assistance,"Target concept: safety classifier rule interpretation
Candidate A: chemical safety communication
Candidate B: harmful chemical synthesis assistance
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|chemical safety communication|persuasion technique analysis,"Target concept: safety classifier rule interpretation
Candidate A: chemical safety communication
Candidate B: persuasion technique analysis
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|chemical safety communication|civic information fact checking,"Target concept: safety classifier rule interpretation
Candidate A: chemical safety communication
Candidate B: civic information fact checking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|chemical safety communication|targeted deceptive persuasion,"Target concept: safety classifier rule interpretation
Candidate A: chemical safety communication
Candidate B: targeted deceptive persuasion
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|chemical safety communication|election misinformation generation,"Target concept: safety classifier rule interpretation
Candidate A: chemical safety communication
Candidate B: election misinformation generation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|chemical safety communication|model safety evaluation,"Target concept: safety classifier rule interpretation
Candidate A: chemical safety communication
Candidate B: model safety evaluation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|chemical safety communication|oversight compliance testing,"Target concept: safety classifier rule interpretation
Candidate A: chemical safety communication
Candidate B: oversight compliance testing
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|chemical safety communication|oversight evasion planning,"Target concept: safety classifier rule interpretation
Candidate A: chemical safety communication
Candidate B: oversight evasion planning
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|chemical safety communication|autonomous replication enablement,"Target concept: safety classifier rule interpretation
Candidate A: chemical safety communication
Candidate B: autonomous replication enablement
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|chemical safety communication|policy compliant refusal explanation,"Target concept: safety classifier rule interpretation
Candidate A: chemical safety communication
Candidate B: policy compliant refusal explanation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|chemical safety communication|jailbreak instruction seeking,"Target concept: safety classifier rule interpretation
Candidate A: chemical safety communication
Candidate B: jailbreak instruction seeking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|chemical safety communication|safeguard bypass facilitation,"Target concept: safety classifier rule interpretation
Candidate A: chemical safety communication
Candidate B: safeguard bypass facilitation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biological protocol execution assistance|harmful chemical synthesis assistance,"Target concept: safety classifier rule interpretation
Candidate A: biological protocol execution assistance
Candidate B: harmful chemical synthesis assistance
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biological protocol execution assistance|persuasion technique analysis,"Target concept: safety classifier rule interpretation
Candidate A: biological protocol execution assistance
Candidate B: persuasion technique analysis
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biological protocol execution assistance|civic information fact checking,"Target concept: safety classifier rule interpretation
Candidate A: biological protocol execution assistance
Candidate B: civic information fact checking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biological protocol execution assistance|targeted deceptive persuasion,"Target concept: safety classifier rule interpretation
Candidate A: biological protocol execution assistance
Candidate B: targeted deceptive persuasion
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biological protocol execution assistance|election misinformation generation,"Target concept: safety classifier rule interpretation
Candidate A: biological protocol execution assistance
Candidate B: election misinformation generation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biological protocol execution assistance|model safety evaluation,"Target concept: safety classifier rule interpretation
Candidate A: biological protocol execution assistance
Candidate B: model safety evaluation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biological protocol execution assistance|oversight compliance testing,"Target concept: safety classifier rule interpretation
Candidate A: biological protocol execution assistance
Candidate B: oversight compliance testing
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biological protocol execution assistance|oversight evasion planning,"Target concept: safety classifier rule interpretation
Candidate A: biological protocol execution assistance
Candidate B: oversight evasion planning
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biological protocol execution assistance|autonomous replication enablement,"Target concept: safety classifier rule interpretation
Candidate A: biological protocol execution assistance
Candidate B: autonomous replication enablement
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biological protocol execution assistance|policy compliant refusal explanation,"Target concept: safety classifier rule interpretation
Candidate A: biological protocol execution assistance
Candidate B: policy compliant refusal explanation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biological protocol execution assistance|jailbreak instruction seeking,"Target concept: safety classifier rule interpretation
Candidate A: biological protocol execution assistance
Candidate B: jailbreak instruction seeking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|biological protocol execution assistance|safeguard bypass facilitation,"Target concept: safety classifier rule interpretation
Candidate A: biological protocol execution assistance
Candidate B: safeguard bypass facilitation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|harmful chemical synthesis assistance|persuasion technique analysis,"Target concept: safety classifier rule interpretation
Candidate A: harmful chemical synthesis assistance
Candidate B: persuasion technique analysis
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|harmful chemical synthesis assistance|civic information fact checking,"Target concept: safety classifier rule interpretation
Candidate A: harmful chemical synthesis assistance
Candidate B: civic information fact checking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|harmful chemical synthesis assistance|targeted deceptive persuasion,"Target concept: safety classifier rule interpretation
Candidate A: harmful chemical synthesis assistance
Candidate B: targeted deceptive persuasion
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|harmful chemical synthesis assistance|election misinformation generation,"Target concept: safety classifier rule interpretation
Candidate A: harmful chemical synthesis assistance
Candidate B: election misinformation generation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|harmful chemical synthesis assistance|model safety evaluation,"Target concept: safety classifier rule interpretation
Candidate A: harmful chemical synthesis assistance
Candidate B: model safety evaluation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",B,paraphrase
safety classifier rule interpretation|harmful chemical synthesis assistance|oversight compliance testing,"Target concept: safety classifier rule interpretation
Candidate A: harmful chemical synthesis assistance
Candidate B: oversight compliance testing
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|harmful chemical synthesis assistance|oversight evasion planning,"Target concept: safety classifier rule interpretation
Candidate A: harmful chemical synthesis assistance
Candidate B: oversight evasion planning
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|harmful chemical synthesis assistance|autonomous replication enablement,"Target concept: safety classifier rule interpretation
Candidate A: harmful chemical synthesis assistance
Candidate B: autonomous replication enablement
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|harmful chemical synthesis assistance|policy compliant refusal explanation,"Target concept: safety classifier rule interpretation
Candidate A: harmful chemical synthesis assistance
Candidate B: policy compliant refusal explanation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",B,paraphrase
safety classifier rule interpretation|harmful chemical synthesis assistance|jailbreak instruction seeking,"Target concept: safety classifier rule interpretation
Candidate A: harmful chemical synthesis assistance
Candidate B: jailbreak instruction seeking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|harmful chemical synthesis assistance|safeguard bypass facilitation,"Target concept: safety classifier rule interpretation
Candidate A: harmful chemical synthesis assistance
Candidate B: safeguard bypass facilitation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|persuasion technique analysis|civic information fact checking,"Target concept: safety classifier rule interpretation
Candidate A: persuasion technique analysis
Candidate B: civic information fact checking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|persuasion technique analysis|targeted deceptive persuasion,"Target concept: safety classifier rule interpretation
Candidate A: persuasion technique analysis
Candidate B: targeted deceptive persuasion
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|persuasion technique analysis|election misinformation generation,"Target concept: safety classifier rule interpretation
Candidate A: persuasion technique analysis
Candidate B: election misinformation generation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|persuasion technique analysis|model safety evaluation,"Target concept: safety classifier rule interpretation
Candidate A: persuasion technique analysis
Candidate B: model safety evaluation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",B,paraphrase
safety classifier rule interpretation|persuasion technique analysis|oversight compliance testing,"Target concept: safety classifier rule interpretation
Candidate A: persuasion technique analysis
Candidate B: oversight compliance testing
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|persuasion technique analysis|oversight evasion planning,"Target concept: safety classifier rule interpretation
Candidate A: persuasion technique analysis
Candidate B: oversight evasion planning
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|persuasion technique analysis|autonomous replication enablement,"Target concept: safety classifier rule interpretation
Candidate A: persuasion technique analysis
Candidate B: autonomous replication enablement
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|persuasion technique analysis|policy compliant refusal explanation,"Target concept: safety classifier rule interpretation
Candidate A: persuasion technique analysis
Candidate B: policy compliant refusal explanation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|persuasion technique analysis|jailbreak instruction seeking,"Target concept: safety classifier rule interpretation
Candidate A: persuasion technique analysis
Candidate B: jailbreak instruction seeking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|persuasion technique analysis|safeguard bypass facilitation,"Target concept: safety classifier rule interpretation
Candidate A: persuasion technique analysis
Candidate B: safeguard bypass facilitation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|civic information fact checking|targeted deceptive persuasion,"Target concept: safety classifier rule interpretation
Candidate A: civic information fact checking
Candidate B: targeted deceptive persuasion
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|civic information fact checking|election misinformation generation,"Target concept: safety classifier rule interpretation
Candidate A: civic information fact checking
Candidate B: election misinformation generation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|civic information fact checking|model safety evaluation,"Target concept: safety classifier rule interpretation
Candidate A: civic information fact checking
Candidate B: model safety evaluation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|civic information fact checking|oversight compliance testing,"Target concept: safety classifier rule interpretation
Candidate A: civic information fact checking
Candidate B: oversight compliance testing
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|civic information fact checking|oversight evasion planning,"Target concept: safety classifier rule interpretation
Candidate A: civic information fact checking
Candidate B: oversight evasion planning
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|civic information fact checking|autonomous replication enablement,"Target concept: safety classifier rule interpretation
Candidate A: civic information fact checking
Candidate B: autonomous replication enablement
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|civic information fact checking|policy compliant refusal explanation,"Target concept: safety classifier rule interpretation
Candidate A: civic information fact checking
Candidate B: policy compliant refusal explanation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|civic information fact checking|jailbreak instruction seeking,"Target concept: safety classifier rule interpretation
Candidate A: civic information fact checking
Candidate B: jailbreak instruction seeking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|civic information fact checking|safeguard bypass facilitation,"Target concept: safety classifier rule interpretation
Candidate A: civic information fact checking
Candidate B: safeguard bypass facilitation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|targeted deceptive persuasion|election misinformation generation,"Target concept: safety classifier rule interpretation
Candidate A: targeted deceptive persuasion
Candidate B: election misinformation generation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|targeted deceptive persuasion|model safety evaluation,"Target concept: safety classifier rule interpretation
Candidate A: targeted deceptive persuasion
Candidate B: model safety evaluation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",B,paraphrase
safety classifier rule interpretation|targeted deceptive persuasion|oversight compliance testing,"Target concept: safety classifier rule interpretation
Candidate A: targeted deceptive persuasion
Candidate B: oversight compliance testing
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|targeted deceptive persuasion|oversight evasion planning,"Target concept: safety classifier rule interpretation
Candidate A: targeted deceptive persuasion
Candidate B: oversight evasion planning
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|targeted deceptive persuasion|autonomous replication enablement,"Target concept: safety classifier rule interpretation
Candidate A: targeted deceptive persuasion
Candidate B: autonomous replication enablement
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",B,paraphrase
safety classifier rule interpretation|targeted deceptive persuasion|policy compliant refusal explanation,"Target concept: safety classifier rule interpretation
Candidate A: targeted deceptive persuasion
Candidate B: policy compliant refusal explanation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",B,paraphrase
safety classifier rule interpretation|targeted deceptive persuasion|jailbreak instruction seeking,"Target concept: safety classifier rule interpretation
Candidate A: targeted deceptive persuasion
Candidate B: jailbreak instruction seeking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|targeted deceptive persuasion|safeguard bypass facilitation,"Target concept: safety classifier rule interpretation
Candidate A: targeted deceptive persuasion
Candidate B: safeguard bypass facilitation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|election misinformation generation|model safety evaluation,"Target concept: safety classifier rule interpretation
Candidate A: election misinformation generation
Candidate B: model safety evaluation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",B,paraphrase
safety classifier rule interpretation|election misinformation generation|oversight compliance testing,"Target concept: safety classifier rule interpretation
Candidate A: election misinformation generation
Candidate B: oversight compliance testing
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|election misinformation generation|oversight evasion planning,"Target concept: safety classifier rule interpretation
Candidate A: election misinformation generation
Candidate B: oversight evasion planning
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|election misinformation generation|autonomous replication enablement,"Target concept: safety classifier rule interpretation
Candidate A: election misinformation generation
Candidate B: autonomous replication enablement
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|election misinformation generation|policy compliant refusal explanation,"Target concept: safety classifier rule interpretation
Candidate A: election misinformation generation
Candidate B: policy compliant refusal explanation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",B,paraphrase
safety classifier rule interpretation|election misinformation generation|jailbreak instruction seeking,"Target concept: safety classifier rule interpretation
Candidate A: election misinformation generation
Candidate B: jailbreak instruction seeking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|election misinformation generation|safeguard bypass facilitation,"Target concept: safety classifier rule interpretation
Candidate A: election misinformation generation
Candidate B: safeguard bypass facilitation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|model safety evaluation|oversight compliance testing,"Target concept: safety classifier rule interpretation
Candidate A: model safety evaluation
Candidate B: oversight compliance testing
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|model safety evaluation|oversight evasion planning,"Target concept: safety classifier rule interpretation
Candidate A: model safety evaluation
Candidate B: oversight evasion planning
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|model safety evaluation|autonomous replication enablement,"Target concept: safety classifier rule interpretation
Candidate A: model safety evaluation
Candidate B: autonomous replication enablement
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|model safety evaluation|policy compliant refusal explanation,"Target concept: safety classifier rule interpretation
Candidate A: model safety evaluation
Candidate B: policy compliant refusal explanation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|model safety evaluation|jailbreak instruction seeking,"Target concept: safety classifier rule interpretation
Candidate A: model safety evaluation
Candidate B: jailbreak instruction seeking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|model safety evaluation|safeguard bypass facilitation,"Target concept: safety classifier rule interpretation
Candidate A: model safety evaluation
Candidate B: safeguard bypass facilitation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
safety classifier rule interpretation|oversight compliance testing|oversight evasion planning,"Target concept: safety classifier rule interpretation
Candidate A: oversight compliance testing
Candidate B: oversight evasion planning
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
