input,prompt,response
Chameleon|Shovel|Vacuum,Answer using only one word - Shovel or Vacuum and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Shovel
Paint brush|Chameleon|Knife,Answer using only one word - Chameleon or Knife and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Chameleon
Axe|Alligator|Chameleon,Answer using only one word - Alligator or Chameleon and not Axe. Which is more similar in semantic meaning to Axe?,Chameleon
Nail|Oil can|Snake,Answer using only one word - Oil can or Snake and not Nail. Which is more similar in semantic meaning to Nail?,Snake
Salamander|Crocodile|Lawn Mower,Answer using only one word - Crocodile or Lawn Mower and not Salamander. Which is more similar in semantic meaning to Salamander?,Crocodile
Shovel|Chisel|Screwdriver,Answer using only one word - Chisel or Screwdriver and not Shovel. Which is more similar in semantic meaning to Shovel?,Chisel
Anvil|Grinding disk|Saw,Answer using only one word - Grinding disk or Saw and not Anvil. Which is more similar in semantic meaning to Anvil?,Anvil
Salamander|Crocodile|Nail,Answer using only one word - Crocodile or Nail and not Salamander. Which is more similar in semantic meaning to Salamander?,Crocodile
Saw|Chameleon|Shovel,Answer using only one word - Chameleon or Shovel and not Saw. Which is more similar in semantic meaning to Saw?,Shovel
Chameleon|Boa python|Nail,Answer using only one word - Boa python or Nail and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Nail
Knife|Chisel|Salamander,Answer using only one word - Chisel or Salamander and not Knife. Which is more similar in semantic meaning to Knife?,Chisel
Turtle|Blindworm|Salamander,Answer using only one word - Blindworm or Salamander and not Turtle. Which is more similar in semantic meaning to Turtle?,Salamander
Anvil|Axe|Crocodile,Answer using only one word - Axe or Crocodile and not Anvil. Which is more similar in semantic meaning to Anvil?,Axe
Lawn Mower|Oil can|Spanner,Answer using only one word - Oil can or Spanner and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Oil can
Paint brush|Anvil|Dinosaur,Answer using only one word - Anvil or Dinosaur and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Anvil
Chisel|Alligator|Hammer,Answer using only one word - Alligator or Hammer and not Chisel. Which is more similar in semantic meaning to Chisel?,Alligator
Lizard|Caiman|Vacuum,Answer using only one word - Caiman or Vacuum and not Lizard. Which is more similar in semantic meaning to Lizard?,Caiman
Vacuum|Snake|Spanner,Answer using only one word - Snake or Spanner and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Snake
Knife|Grinding disk|Shovel,Answer using only one word - Grinding disk or Shovel and not Knife. Which is more similar in semantic meaning to Knife?,Shovel
Caiman|Anvil|Knife,Answer using only one word - Anvil or Knife and not Caiman. Which is more similar in semantic meaning to Caiman?,Anvil
Tortoise|Alligator|Chameleon,Answer using only one word - Alligator or Chameleon and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Chameleon
Axe|Cobra|Saw,Answer using only one word - Cobra or Saw and not Axe. Which is more similar in semantic meaning to Axe?,Saw.
Tortoise|Boa python|Spanner,Answer using only one word - Boa python or Spanner and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Spanner.
Anvil|Gecko|Snake,Answer using only one word - Gecko or Snake and not Anvil. Which is more similar in semantic meaning to Anvil?,Gecko
Hammer|Lawn Mower|Shovel,Answer using only one word - Lawn Mower or Shovel and not Hammer. Which is more similar in semantic meaning to Hammer?,Shovel
Chameleon|Nail|Paint brush,Answer using only one word - Nail or Paint brush and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Nail
Dinosaur|Lawn Mower|Saw,Answer using only one word - Lawn Mower or Saw and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Lawn Mower
Hammer|Chameleon|Lizard,Answer using only one word - Chameleon or Lizard and not Hammer. Which is more similar in semantic meaning to Hammer?,Chameleon
Anvil|Lizard|Turtle,Answer using only one word - Lizard or Turtle and not Anvil. Which is more similar in semantic meaning to Anvil?,Lizard
Blindworm|Chameleon|Hammer,Answer using only one word - Chameleon or Hammer and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Chameleon
Lizard|Screwdriver|Tortoise,Answer using only one word - Screwdriver or Tortoise and not Lizard. Which is more similar in semantic meaning to Lizard?,Screwdriver
Knife|Dinosaur|Paint brush,Answer using only one word - Dinosaur or Paint brush and not Knife. Which is more similar in semantic meaning to Knife?,Dinosaur
Shovel|Axe|Lawn Mower,Answer using only one word - Axe or Lawn Mower and not Shovel. Which is more similar in semantic meaning to Shovel?,Axe
Vacuum|Blindworm|Hammer,Answer using only one word - Blindworm or Hammer and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Blindworm
Screwdriver|Snake|Vacuum,Answer using only one word - Snake or Vacuum and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Vacuum
Screwdriver|Axe|Boa python,Answer using only one word - Axe or Boa python and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Axe
Saw|Anvil|Paint brush,Answer using only one word - Anvil or Paint brush and not Saw. Which is more similar in semantic meaning to Saw?,Anvil.
Dinosaur|Crocodile|Knife,Answer using only one word - Crocodile or Knife and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Crocodile
Chisel|Crocodile|Paint brush,Answer using only one word - Crocodile or Paint brush and not Chisel. Which is more similar in semantic meaning to Chisel?,Chisel
Saw|Crocodile|Vacuum,Answer using only one word - Crocodile or Vacuum and not Saw. Which is more similar in semantic meaning to Saw?,Vacuum
Caiman|Gecko|Saw,Answer using only one word - Gecko or Saw and not Caiman. Which is more similar in semantic meaning to Caiman?,Gecko
Lawn Mower|Alligator|Crocodile,Answer using only one word - Alligator or Crocodile and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Alligator
Tortoise|Knife|Oil can,Answer using only one word - Knife or Oil can and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Knife
Toad|Hammer|Tortoise,Answer using only one word - Hammer or Tortoise and not Toad. Which is more similar in semantic meaning to Toad?,Hammer
Snake|Blindworm|Toad,Answer using only one word - Blindworm or Toad and not Snake. Which is more similar in semantic meaning to Snake?,Toad.
Screwdriver|Anvil|Nail,Answer using only one word - Anvil or Nail and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Anvil
Gecko|Axe|Tortoise,Answer using only one word - Axe or Tortoise and not Gecko. Which is more similar in semantic meaning to Gecko?,Axe
Turtle|Axe|Lawn Mower,Answer using only one word - Axe or Lawn Mower and not Turtle. Which is more similar in semantic meaning to Turtle?,Axe
Spanner|Lizard|Screwdriver,Answer using only one word - Lizard or Screwdriver and not Spanner. Which is more similar in semantic meaning to Spanner?,Screwdriver
Chameleon|Spanner|Vacuum,Answer using only one word - Spanner or Vacuum and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Spanner.
Hammer|Paint brush|Spanner,Answer using only one word - Paint brush or Spanner and not Hammer. Which is more similar in semantic meaning to Hammer?,Spanner.
Snake|Alligator|Blindworm,Answer using only one word - Alligator or Blindworm and not Snake. Which is more similar in semantic meaning to Snake?,Alligator
Toad|Chameleon|Spanner,Answer using only one word - Chameleon or Spanner and not Toad. Which is more similar in semantic meaning to Toad?,Chameleon
Gecko|Chisel|Lizard,Answer using only one word - Chisel or Lizard and not Gecko. Which is more similar in semantic meaning to Gecko?,Chisel
Paint brush|Lizard|Turtle,Answer using only one word - Lizard or Turtle and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Lizard
Spanner|Grinding disk|Screwdriver,Answer using only one word - Grinding disk or Screwdriver and not Spanner. Which is more similar in semantic meaning to Spanner?,Screwdriver
Gecko|Anvil|Dinosaur,Answer using only one word - Anvil or Dinosaur and not Gecko. Which is more similar in semantic meaning to Gecko?,Dinosaur
Alligator|Hammer|Vacuum,Answer using only one word - Hammer or Vacuum and not Alligator. Which is more similar in semantic meaning to Alligator?,Vacuum
Lawn Mower|Cobra|Snake,Answer using only one word - Cobra or Snake and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Snake
Gecko|Chameleon|Paint brush,Answer using only one word - Chameleon or Paint brush and not Gecko. Which is more similar in semantic meaning to Gecko?,Chameleon
Lizard|Blindworm|Caiman,Answer using only one word - Blindworm or Caiman and not Lizard. Which is more similar in semantic meaning to Lizard?,Caiman.
Shovel|Boa python|Crocodile,Answer using only one word - Boa python or Crocodile and not Shovel. Which is more similar in semantic meaning to Shovel?,Crocodile
Hammer|Dinosaur|Saw,Answer using only one word - Dinosaur or Saw and not Hammer. Which is more similar in semantic meaning to Hammer?,Dinosaur
Shovel|Dinosaur|Grinding disk,Answer using only one word - Dinosaur or Grinding disk and not Shovel. Which is more similar in semantic meaning to Shovel?,Dinosaur
Blindworm|Alligator|Tortoise,Answer using only one word - Alligator or Tortoise and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Tortoise
Shovel|Crocodile|Lizard,Answer using only one word - Crocodile or Lizard and not Shovel. Which is more similar in semantic meaning to Shovel?,Crocodile
Lawn Mower|Chisel|Turtle,Answer using only one word - Chisel or Turtle and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Chisel
Hammer|Gecko|Lizard,Answer using only one word - Gecko or Lizard and not Hammer. Which is more similar in semantic meaning to Hammer?,Lizard
Chameleon|Nail|Salamander,Answer using only one word - Nail or Salamander and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Salamander
Axe|Alligator|Spanner,Answer using only one word - Alligator or Spanner and not Axe. Which is more similar in semantic meaning to Axe?,Spanner
Chisel|Lawn Mower|Toad,Answer using only one word - Lawn Mower or Toad and not Chisel. Which is more similar in semantic meaning to Chisel?,Lawn Mower
Cobra|Blindworm|Crocodile,Answer using only one word - Blindworm or Crocodile and not Cobra. Which is more similar in semantic meaning to Cobra?,Crocodile
Hammer|Axe|Cobra,Answer using only one word - Axe or Cobra and not Hammer. Which is more similar in semantic meaning to Hammer?,Axe
Turtle|Alligator|Chisel,Answer using only one word - Alligator or Chisel and not Turtle. Which is more similar in semantic meaning to Turtle?,Chisel
Hammer|Blindworm|Paint brush,Answer using only one word - Blindworm or Paint brush and not Hammer. Which is more similar in semantic meaning to Hammer?,Paint brush
Lizard|Alligator|Shovel,Answer using only one word - Alligator or Shovel and not Lizard. Which is more similar in semantic meaning to Lizard?,Shovel
Knife|Dinosaur|Shovel,Answer using only one word - Dinosaur or Shovel and not Knife. Which is more similar in semantic meaning to Knife?,Shovel
Nail|Hammer|Lizard,Answer using only one word - Hammer or Lizard and not Nail. Which is more similar in semantic meaning to Nail?,Lizard
Snake|Anvil|Caiman,Answer using only one word - Anvil or Caiman and not Snake. Which is more similar in semantic meaning to Snake?,Caiman
Boa python|Crocodile|Snake,Answer using only one word - Crocodile or Snake and not Boa python. Which is more similar in semantic meaning to Boa python?,Crocodile
Blindworm|Alligator|Anvil,Answer using only one word - Alligator or Anvil and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Anvil
Boa python|Lizard|Shovel,Answer using only one word - Lizard or Shovel and not Boa python. Which is more similar in semantic meaning to Boa python?,Shovel
Shovel|Chisel|Oil can,Answer using only one word - Chisel or Oil can and not Shovel. Which is more similar in semantic meaning to Shovel?,Chisel
Knife|Dinosaur|Screwdriver,Answer using only one word - Dinosaur or Screwdriver and not Knife. Which is more similar in semantic meaning to Knife?,Dinosaur
Chisel|Nail|Oil can,Answer using only one word - Nail or Oil can and not Chisel. Which is more similar in semantic meaning to Chisel?,Nail
Screwdriver|Axe|Toad,Answer using only one word - Axe or Toad and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Axe
Shovel|Spanner|Tortoise,Answer using only one word - Spanner or Tortoise and not Shovel. Which is more similar in semantic meaning to Shovel?,Spanner
Salamander|Caiman|Dinosaur,Answer using only one word - Caiman or Dinosaur and not Salamander. Which is more similar in semantic meaning to Salamander?,Caiman
Salamander|Chisel|Toad,Answer using only one word - Chisel or Toad and not Salamander. Which is more similar in semantic meaning to Salamander?,Chisel
Saw|Gecko|Shovel,Answer using only one word - Gecko or Shovel and not Saw. Which is more similar in semantic meaning to Saw?,Shovel
Toad|Cobra|Crocodile,Answer using only one word - Cobra or Crocodile and not Toad. Which is more similar in semantic meaning to Toad?,Crocodile.
Chisel|Alligator|Gecko,Answer using only one word - Alligator or Gecko and not Chisel. Which is more similar in semantic meaning to Chisel?,Alligator
Chisel|Crocodile|Dinosaur,Answer using only one word - Crocodile or Dinosaur and not Chisel. Which is more similar in semantic meaning to Chisel?,Dinosaur
Salamander|Saw|Vacuum,Answer using only one word - Saw or Vacuum and not Salamander. Which is more similar in semantic meaning to Salamander?,Salamander
Hammer|Cobra|Screwdriver,Answer using only one word - Cobra or Screwdriver and not Hammer. Which is more similar in semantic meaning to Hammer?,Screwdriver
Vacuum|Caiman|Spanner,Answer using only one word - Caiman or Spanner and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Caiman
Shovel|Chameleon|Lizard,Answer using only one word - Chameleon or Lizard and not Shovel. Which is more similar in semantic meaning to Shovel?,Chameleon
Gecko|Lizard|Nail,Answer using only one word - Lizard or Nail and not Gecko. Which is more similar in semantic meaning to Gecko?,Lizard
Lizard|Hammer|Salamander,Answer using only one word - Hammer or Salamander and not Lizard. Which is more similar in semantic meaning to Lizard?,Salamander
Dinosaur|Boa python|Spanner,Answer using only one word - Boa python or Spanner and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Spanner
Boa python|Blindworm|Toad,Answer using only one word - Blindworm or Toad and not Boa python. Which is more similar in semantic meaning to Boa python?,Toad.
Oil can|Crocodile|Spanner,Answer using only one word - Crocodile or Spanner and not Oil can. Which is more similar in semantic meaning to Oil can?,Crocodile
Tortoise|Axe|Gecko,Answer using only one word - Axe or Gecko and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Gecko
Snake|Chameleon|Lizard,Answer using only one word - Chameleon or Lizard and not Snake. Which is more similar in semantic meaning to Snake?,Chameleon
Blindworm|Snake|Vacuum,Answer using only one word - Snake or Vacuum and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Vacuum.
Knife|Chisel|Crocodile,Answer using only one word - Chisel or Crocodile and not Knife. Which is more similar in semantic meaning to Knife?,Chisel
Knife|Hammer|Toad,Answer using only one word - Hammer or Toad and not Knife. Which is more similar in semantic meaning to Knife?,Hammer
Lizard|Alligator|Gecko,Answer using only one word - Alligator or Gecko and not Lizard. Which is more similar in semantic meaning to Lizard?,Alligator
Dinosaur|Crocodile|Vacuum,Answer using only one word - Crocodile or Vacuum and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Crocodile
Grinding disk|Oil can|Salamander,Answer using only one word - Oil can or Salamander and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Salamander
Saw|Lawn Mower|Snake,Answer using only one word - Lawn Mower or Snake and not Saw. Which is more similar in semantic meaning to Saw?,Lawn Mower
Cobra|Knife|Salamander,Answer using only one word - Knife or Salamander and not Cobra. Which is more similar in semantic meaning to Cobra?,Salamander
Alligator|Dinosaur|Vacuum,Answer using only one word - Dinosaur or Vacuum and not Alligator. Which is more similar in semantic meaning to Alligator?,Dinosaur
Nail|Cobra|Salamander,Answer using only one word - Cobra or Salamander and not Nail. Which is more similar in semantic meaning to Nail?,Salamander
Shovel|Lizard|Oil can,Answer using only one word - Lizard or Oil can and not Shovel. Which is more similar in semantic meaning to Shovel?,Lizard
Toad|Boa python|Saw,Answer using only one word - Boa python or Saw and not Toad. Which is more similar in semantic meaning to Toad?,Saw
Dinosaur|Alligator|Crocodile,Answer using only one word - Alligator or Crocodile and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Crocodile
Toad|Alligator|Gecko,Answer using only one word - Alligator or Gecko and not Toad. Which is more similar in semantic meaning to Toad?,Alligator
Hammer|Alligator|Spanner,Answer using only one word - Alligator or Spanner and not Hammer. Which is more similar in semantic meaning to Hammer?,Spanner
Toad|Alligator|Turtle,Answer using only one word - Alligator or Turtle and not Toad. Which is more similar in semantic meaning to Toad?,Alligator
Vacuum|Grinding disk|Turtle,Answer using only one word - Grinding disk or Turtle and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Turtle
Nail|Anvil|Shovel,Answer using only one word - Anvil or Shovel and not Nail. Which is more similar in semantic meaning to Nail?,Anvil
Alligator|Lizard|Screwdriver,Answer using only one word - Lizard or Screwdriver and not Alligator. Which is more similar in semantic meaning to Alligator?,Lizard
Paint brush|Spanner|Tortoise,Answer using only one word - Spanner or Tortoise and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Spanner
Snake|Grinding disk|Knife,Answer using only one word - Grinding disk or Knife and not Snake. Which is more similar in semantic meaning to Snake?,Disk.
Spanner|Shovel|Toad,Answer using only one word - Shovel or Toad and not Spanner. Which is more similar in semantic meaning to Spanner?,Shovel
Saw|Crocodile|Salamander,Answer using only one word - Crocodile or Salamander and not Saw. Which is more similar in semantic meaning to Saw?,Saw
Knife|Cobra|Gecko,Answer using only one word - Cobra or Gecko and not Knife. Which is more similar in semantic meaning to Knife?,Gecko
Saw|Chameleon|Chisel,Answer using only one word - Chameleon or Chisel and not Saw. Which is more similar in semantic meaning to Saw?,Chisel
Screwdriver|Cobra|Dinosaur,Answer using only one word - Cobra or Dinosaur and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Dinosaur
Toad|Caiman|Dinosaur,Answer using only one word - Caiman or Dinosaur and not Toad. Which is more similar in semantic meaning to Toad?,Caiman
Hammer|Lawn Mower|Nail,Answer using only one word - Lawn Mower or Nail and not Hammer. Which is more similar in semantic meaning to Hammer?,Lawn Mower
Screwdriver|Anvil|Vacuum,Answer using only one word - Anvil or Vacuum and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Vacuum
Dinosaur|Anvil|Vacuum,Answer using only one word - Anvil or Vacuum and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Anvil
Cobra|Gecko|Grinding disk,Answer using only one word - Gecko or Grinding disk and not Cobra. Which is more similar in semantic meaning to Cobra?,Gecko
Lizard|Lawn Mower|Screwdriver,Answer using only one word - Lawn Mower or Screwdriver and not Lizard. Which is more similar in semantic meaning to Lizard?,Screwdriver
Tortoise|Chameleon|Knife,Answer using only one word - Chameleon or Knife and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Chameleon
Tortoise|Chisel|Shovel,Answer using only one word - Chisel or Shovel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Chisel
Axe|Snake|Toad,Answer using only one word - Snake or Toad and not Axe. Which is more similar in semantic meaning to Axe?,Snake
Cobra|Boa python|Lizard,Answer using only one word - Boa python or Lizard and not Cobra. Which is more similar in semantic meaning to Cobra?,Lizard
Anvil|Crocodile|Gecko,Answer using only one word - Crocodile or Gecko and not Anvil. Which is more similar in semantic meaning to Anvil?,Crocodile
Caiman|Blindworm|Spanner,Answer using only one word - Blindworm or Spanner and not Caiman. Which is more similar in semantic meaning to Caiman?,Spanner
Spanner|Crocodile|Paint brush,Answer using only one word - Crocodile or Paint brush and not Spanner. Which is more similar in semantic meaning to Spanner?,Crocodile
Oil can|Grinding disk|Knife,Answer using only one word - Grinding disk or Knife and not Oil can. Which is more similar in semantic meaning to Oil can?,Disk
Screwdriver|Dinosaur|Shovel,Answer using only one word - Dinosaur or Shovel and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Dinosaur
Boa python|Toad|Vacuum,Answer using only one word - Toad or Vacuum and not Boa python. Which is more similar in semantic meaning to Boa python?,Vacuum
Blindworm|Lawn Mower|Oil can,Answer using only one word - Lawn Mower or Oil can and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Lawn Mower
Snake|Chameleon|Nail,Answer using only one word - Chameleon or Nail and not Snake. Which is more similar in semantic meaning to Snake?,Chameleon
Gecko|Cobra|Tortoise,Answer using only one word - Cobra or Tortoise and not Gecko. Which is more similar in semantic meaning to Gecko?,Tortoise
Oil can|Lawn Mower|Snake,Answer using only one word - Lawn Mower or Snake and not Oil can. Which is more similar in semantic meaning to Oil can?,Lawn Mower
Oil can|Paint brush|Turtle,Answer using only one word - Paint brush or Turtle and not Oil can. Which is more similar in semantic meaning to Oil can?,Turtle
Chameleon|Snake|Spanner,Answer using only one word - Snake or Spanner and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Snake
Screwdriver|Axe|Paint brush,Answer using only one word - Axe or Paint brush and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Axe
Turtle|Chisel|Spanner,Answer using only one word - Chisel or Spanner and not Turtle. Which is more similar in semantic meaning to Turtle?,Chisel
Caiman|Grinding disk|Toad,Answer using only one word - Grinding disk or Toad and not Caiman. Which is more similar in semantic meaning to Caiman?,Toad.
Toad|Nail|Spanner,Answer using only one word - Nail or Spanner and not Toad. Which is more similar in semantic meaning to Toad?,Nail
Cobra|Spanner|Toad,Answer using only one word - Spanner or Toad and not Cobra. Which is more similar in semantic meaning to Cobra?,Spanner.
Crocodile|Cobra|Toad,Answer using only one word - Cobra or Toad and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Cobra
Alligator|Lawn Mower|Tortoise,Answer using only one word - Lawn Mower or Tortoise and not Alligator. Which is more similar in semantic meaning to Alligator?,Lawn Mower
Snake|Salamander|Tortoise,Answer using only one word - Salamander or Tortoise and not Snake. Which is more similar in semantic meaning to Snake?,Tortoise
Vacuum|Grinding disk|Tortoise,Answer using only one word - Grinding disk or Tortoise and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Tortoise
Spanner|Grinding disk|Salamander,Answer using only one word - Grinding disk or Salamander and not Spanner. Which is more similar in semantic meaning to Spanner?,Salamander
Vacuum|Chisel|Tortoise,Answer using only one word - Chisel or Tortoise and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Chisel
Spanner|Cobra|Dinosaur,Answer using only one word - Cobra or Dinosaur and not Spanner. Which is more similar in semantic meaning to Spanner?,Dinosaur
Toad|Axe|Tortoise,Answer using only one word - Axe or Tortoise and not Toad. Which is more similar in semantic meaning to Toad?,Axe
Axe|Nail|Shovel,Answer using only one word - Nail or Shovel and not Axe. Which is more similar in semantic meaning to Axe?,Shovel
Dinosaur|Boa python|Snake,Answer using only one word - Boa python or Snake and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Snake
Crocodile|Oil can|Saw,Answer using only one word - Oil can or Saw and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Oil can.
Boa python|Knife|Oil can,Answer using only one word - Knife or Oil can and not Boa python. Which is more similar in semantic meaning to Boa python?,Oil can
Snake|Blindworm|Chameleon,Answer using only one word - Blindworm or Chameleon and not Snake. Which is more similar in semantic meaning to Snake?,Chameleon
Tortoise|Salamander|Screwdriver,Answer using only one word - Salamander or Screwdriver and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Screwdriver
Snake|Blindworm|Gecko,Answer using only one word - Blindworm or Gecko and not Snake. Which is more similar in semantic meaning to Snake?,Gecko
Oil can|Cobra|Dinosaur,Answer using only one word - Cobra or Dinosaur and not Oil can. Which is more similar in semantic meaning to Oil can?,Dinosaur
Lizard|Cobra|Toad,Answer using only one word - Cobra or Toad and not Lizard. Which is more similar in semantic meaning to Lizard?,Toad.
Alligator|Lawn Mower|Snake,Answer using only one word - Lawn Mower or Snake and not Alligator. Which is more similar in semantic meaning to Alligator?,Lawn Mower
Boa python|Chisel|Gecko,Answer using only one word - Chisel or Gecko and not Boa python. Which is more similar in semantic meaning to Boa python?,Gecko
Spanner|Caiman|Shovel,Answer using only one word - Caiman or Shovel and not Spanner. Which is more similar in semantic meaning to Spanner?,Shovel
Grinding disk|Crocodile|Toad,Answer using only one word - Crocodile or Toad and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Crocodile
Grinding disk|Knife|Oil can,Answer using only one word - Knife or Oil can and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Oil can.
Toad|Chisel|Lizard,Answer using only one word - Chisel or Lizard and not Toad. Which is more similar in semantic meaning to Toad?,Chisel
Snake|Saw|Spanner,Answer using only one word - Saw or Spanner and not Snake. Which is more similar in semantic meaning to Snake?,Saw
Axe|Anvil|Chameleon,Answer using only one word - Anvil or Chameleon and not Axe. Which is more similar in semantic meaning to Axe?,Chameleon
Tortoise|Chisel|Cobra,Answer using only one word - Chisel or Cobra and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Chisel
Salamander|Caiman|Nail,Answer using only one word - Caiman or Nail and not Salamander. Which is more similar in semantic meaning to Salamander?,Caiman
Hammer|Dinosaur|Lawn Mower,Answer using only one word - Dinosaur or Lawn Mower and not Hammer. Which is more similar in semantic meaning to Hammer?,Dinosaur
Lawn Mower|Lizard|Shovel,Answer using only one word - Lizard or Shovel and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Shovel
Oil can|Hammer|Tortoise,Answer using only one word - Hammer or Tortoise and not Oil can. Which is more similar in semantic meaning to Oil can?,Hammer
Cobra|Shovel|Snake,Answer using only one word - Shovel or Snake and not Cobra. Which is more similar in semantic meaning to Cobra?,Shovel
Turtle|Caiman|Grinding disk,Answer using only one word - Caiman or Grinding disk and not Turtle. Which is more similar in semantic meaning to Turtle?,Caiman
Oil can|Gecko|Hammer,Answer using only one word - Gecko or Hammer and not Oil can. Which is more similar in semantic meaning to Oil can?,Gecko
Saw|Alligator|Cobra,Answer using only one word - Alligator or Cobra and not Saw. Which is more similar in semantic meaning to Saw?,Alligator
Turtle|Axe|Dinosaur,Answer using only one word - Axe or Dinosaur and not Turtle. Which is more similar in semantic meaning to Turtle?,Dinosaur
Blindworm|Hammer|Vacuum,Answer using only one word - Hammer or Vacuum and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Vacuum
Caiman|Gecko|Nail,Answer using only one word - Gecko or Nail and not Caiman. Which is more similar in semantic meaning to Caiman?,Gecko
Spanner|Lizard|Nail,Answer using only one word - Lizard or Nail and not Spanner. Which is more similar in semantic meaning to Spanner?,Lizard
Anvil|Nail|Saw,Answer using only one word - Nail or Saw and not Anvil. Which is more similar in semantic meaning to Anvil?,Saw
Vacuum|Axe|Hammer,Answer using only one word - Axe or Hammer and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Axe.
Toad|Grinding disk|Tortoise,Answer using only one word - Grinding disk or Tortoise and not Toad. Which is more similar in semantic meaning to Toad?,Tortoise
Axe|Alligator|Snake,Answer using only one word - Alligator or Snake and not Axe. Which is more similar in semantic meaning to Axe?,Alligator
Knife|Lawn Mower|Saw,Answer using only one word - Lawn Mower or Saw and not Knife. Which is more similar in semantic meaning to Knife?,Saw
Tortoise|Knife|Toad,Answer using only one word - Knife or Toad and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Toad
Screwdriver|Boa python|Hammer,Answer using only one word - Boa python or Hammer and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Hammer
Paint brush|Gecko|Saw,Answer using only one word - Gecko or Saw and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Saw
Vacuum|Oil can|Tortoise,Answer using only one word - Oil can or Tortoise and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Oil can.
Screwdriver|Hammer|Nail,Answer using only one word - Hammer or Nail and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Hammer
Blindworm|Axe|Chisel,Answer using only one word - Axe or Chisel and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Chisel
Lizard|Caiman|Hammer,Answer using only one word - Caiman or Hammer and not Lizard. Which is more similar in semantic meaning to Lizard?,Caiman
Caiman|Saw|Shovel,Answer using only one word - Saw or Shovel and not Caiman. Which is more similar in semantic meaning to Caiman?,Saw
Chameleon|Blindworm|Crocodile,Answer using only one word - Blindworm or Crocodile and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Crocodile
Grinding disk|Caiman|Chisel,Answer using only one word - Caiman or Chisel and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Chisel
Lizard|Chisel|Shovel,Answer using only one word - Chisel or Shovel and not Lizard. Which is more similar in semantic meaning to Lizard?,Chisel
